molecular formula,substance name,CAS No.,"temperature, Tmin (K)","temperature, Tmax (K)",A,B,C,D,E,F,G
C8H8Br2,"1,2-dibromo-3,4-dimethylbenzene",24932-49-8,150.0,1500.0,61.956370295673,0.39962540307281,0.0011787721466758,-4.2271760242971e-06,5.518344022009e-09,-3.2394286586053e-12,7.0734658192593e-16
C8H8Br2,"1,5-dibromo-2,4-dimethylbenzene",615-87-2,150.0,1500.0,52.502296371803,0.3386455856979,0.00099890042617228,-3.5821409085319e-06,4.676286426288e-09,-2.7451163252788e-12,5.99410838813e-16
C8H8Br2,"(1,2-dibromoethyl)benzene",93-52-7,150.0,1500.0,55.852851108663,0.36025703256447,0.0010626475524785,-3.8107434643364e-06,4.9747143937691e-09,-2.9203022338191e-12,6.3766361938817e-16
C8H8Br2,"1,4-dibromo-2,5-dimethylbenzene",1074-24-4,150.0,1500.0,54.851565452716,0.35379862955792,0.0010435972500614,-3.7424274764192e-06,4.8855316571157e-09,-2.867949369832e-12,6.262320913685e-16
C8H8Br2,"1,2-dibromo-4,5-dimethylbenzene",24932-48-7,150.0,1500.0,62.436025685693,0.40271923251119,0.001187897995858,-4.2599020840795e-06,5.5610660783961e-09,-3.2645077496719e-12,7.1282273562174e-16
C8H8Br2,ethyl dibromobenzene,30812-87-4,150.0,1500.0,55.852851108663,0.36025703256447,0.0010626475524785,-3.8107434643364e-06,4.9747143937691e-09,-2.9203022338191e-12,6.3766361938817e-16
C8H8Cl2,"1,2-bis(chloromethyl)benzene",612-12-4,150.0,1500.0,142.95094645749,-0.80474954910879,0.0060289433377257,-1.3367740228453e-05,1.4289641691661e-08,-7.4029440887737e-12,1.4836827374028e-15
C8H8Cl2,"1,3-bis(chloromethyl)benzene",626-16-4,150.0,1500.0,154.38320368132,-0.86910801677739,0.0065110977604884,-1.4436802369494e-05,1.543243132404e-08,-7.9949818694448e-12,1.6023377244643e-15
C8H8Cl2,"1,4-bis(chloromethyl)benzene",623-25-6,150.0,1500.0,154.38320368132,-0.86910801677739,0.0065110977604884,-1.4436802369494e-05,1.543243132404e-08,-7.9949818694448e-12,1.6023377244643e-15
C8H8Cl2,"1,2-dichloro-3,4-dimethylbenzene",68266-67-1,150.0,1500.0,135.09959950309,-0.76054999621452,0.0056978134845779,-1.2633538957864e-05,1.3504806490867e-08,-6.9963494913876e-12,1.4021938894483e-15
C8H8Cl2,"1,3-dichloro-2,5-dimethylbenzene",38204-89-6,150.0,1500.0,127.01834597621,-0.71505617261609,0.0053569873421601,-1.1877838484419e-05,1.2696989402315e-08,-6.5778488130905e-12,1.3183188493911e-15
C8H8Cl2,"1,4-dichloro-2,5-dimethylbenzene",1124-05-6,150.0,1500.0,127.01834597621,-0.71505617261609,0.0053569873421601,-1.1877838484419e-05,1.2696989402315e-08,-6.5778488130905e-12,1.3183188493911e-15
C8H8Cl2,"1,5-dichloro-2,4-dimethylbenzene",2084-45-9,150.0,1500.0,127.90422955886,-0.72004329878711,0.0053943494026231,-1.1960679919625e-05,1.2785543967713e-08,-6.6237257154336e-12,1.3275134032378e-15
C8H8Cl2,"2,3-dichloro-1,4-dimethylbenzene",34840-79-4,150.0,1500.0,134.18975488046,-0.75542797985718,0.0056594408686195,-1.2548456857674e-05,1.3413856733797e-08,-6.9492317272592e-12,1.3927506446469e-15
C8H8Cl2,"(1,2-dichloroethyl)benzene",1074-11-9,150.0,1500.0,137.38706387172,-0.77342739204421,0.0057942870890738,-1.2847446107333e-05,1.3733465671017e-08,-7.1148095033688e-12,1.4259353999526e-15
C8H8Cl2,"1,4-dichloro-2-ethylbenzene",54484-63-8,150.0,1500.0,119.6124077778,-0.6733640706431,0.0050446425630988,-1.1185288623859e-05,1.1956678086276e-08,-6.1943204224422e-12,1.2414528828665e-15
C8H8Cl2,1-(dichloromethyl)-4-methylbenzene,23063-36-7,150.0,1500.0,119.51102001377,-0.67279330304591,0.0050403665430669,-1.1175807571971e-05,1.194654317702e-08,-6.1890698942524e-12,1.2404005828707e-15
C8H8Cl2,ethyldichlorobenzene,1331-29-9,150.0,1500.0,119.51102001377,-0.67279330304591,0.0050403665430669,-1.1175807571971e-05,1.194654317702e-08,-6.1890698942524e-12,1.2404005828707e-15
C8H8Cl2,xylene chloride,28347-13-9,150.0,1500.0,119.51102001377,-0.67279330304591,0.0050403665430669,-1.1175807571971e-05,1.194654317702e-08,-6.1890698942524e-12,1.2404005828707e-15
C8H8O,acetophenone,98-86-2,150.0,1500.0,108.40516526157,-0.7468452863488,0.004393843938962,-8.1519540932558e-06,7.527031029981e-09,-3.4818192558857e-12,6.4093710128223e-16
C8H8O,p-tolualdehyde,104-87-0,150.0,1500.0,97.832410732726,-0.52929139829826,0.0038421034187046,-7.6504453608246e-06,7.4594560299211e-09,-3.6040533733027e-12,6.8635727306187e-16
C8H8O,2-methylbenzaldehyde,529-20-4,150.0,1500.0,207.50282475419,-1.4862592768744,0.0070607929192443,-1.2981093943067e-05,1.2057556289162e-08,-5.5742204142257e-12,1.0178439506575e-15
C8H8O,3-methylbenzaldehyde,620-23-5,150.0,1500.0,145.66508870352,-0.92905685387218,0.0051489792742572,-9.4569828526093e-06,8.6390092795455e-09,-3.9376635230525e-12,7.1209781212093e-16
C8H8O,phthalan,496-14-0,150.0,1500.0,193.38625716462,-1.6507707967142,0.0081599135104733,-1.5209324785531e-05,1.4209020013159e-08,-6.5946932499429e-12,1.2084299493727e-15
C8H8O,4-vinylphenol,2628-17-3,150.0,1500.0,147.08775619818,-0.86831174619044,0.0050273294904192,-9.5893366072567e-06,9.011839519895e-09,-4.1926411661308e-12,7.6950840812624e-16
C8H8O2,methyl benzoate,93-58-3,150.0,1500.0,120.88261743565,-0.84324099243258,0.004965184973488,-9.2792077074983e-06,8.5750143634928e-09,-3.9498678729136e-12,7.2204861842418e-16
C8H8O2,o-toluic acid,118-90-1,150.0,1500.0,107.12369921408,-0.65340658160084,0.0041676894387837,-7.8015878806394e-06,7.219782137629e-09,-3.3426688506774e-12,6.1567903728768e-16
C8H8O2,p-toluic acid,99-94-5,150.0,1500.0,107.12369921408,-0.65340658160084,0.0041676894387837,-7.8015878806394e-06,7.219782137629e-09,-3.3426688506774e-12,6.1567903728768e-16
C8H8O2,benzyl formate,104-57-4,150.0,1500.0,196.14437827888,-1.5656881268923,0.0079211007107878,-1.4899782132077e-05,1.399325109262e-08,-6.515015157528e-12,1.1961032574487e-15
C8H8O2,1-(2-hydroxyphenyl)ethanone,118-93-4,150.0,1500.0,213.99211825964,-1.2992573873965,0.0065605480940446,-1.2205388674899e-05,1.1341761403172e-08,-5.2363733060726e-12,9.5530926434891e-16
C8H8O2,1-(4-hydroxyphenyl)ethanone,99-93-4,150.0,1500.0,215.76593907083,-1.32332936449,0.0065258624033828,-1.1985387103193e-05,1.1041136192832e-08,-5.0663699836664e-12,9.2015500163372e-16
C8H8O3,methyl salicylate,119-36-8,150.0,1500.0,123.50427715716,-0.77712079326716,0.0050363830640816,-9.7717247725212e-06,9.2476604271456e-09,-4.3240227043062e-12,7.975925017048e-16
C8H8O3,vanillin,121-33-5,150.0,1500.0,94.397033233676,-0.2632733725422,0.0028801005628508,-5.2709551342674e-06,4.4839727405818e-09,-1.8687592690895e-12,3.0833743923316e-16
C8H9Br,"1-bromo-2,3-dimethylbenzene",576-23-8,150.0,1500.0,59.679881915388,0.14840843734964,0.0012165587565664,-2.7552836205189e-06,2.8652882182226e-09,-1.4923290990566e-12,3.0709348660729e-16
C8H9Br,"1-bromo-2,4-dimethylbenzene",583-70-0,150.0,1500.0,56.030584965622,0.13933357905437,0.001142168794971,-2.5868039299573e-06,2.6900819822401e-09,-1.4010763717976e-12,2.8831537780972e-16
C8H9Br,"1-bromo-3,5-dimethylbenzene",556-96-7,150.0,1500.0,55.634192931364,0.13834785471637,0.0011340884467715,-2.5685034156619e-06,2.6710508205546e-09,-1.3911643649809e-12,2.8627567173709e-16
C8H9Br,"2-bromo-1,3-dimethylbenzene",576-22-7,150.0,1500.0,55.436677776918,0.13785668582335,0.001130062151491,-2.5593845915753e-06,2.6615679276934e-09,-1.3862253864641e-12,2.8525932210873e-16
C8H9Br,"2-bromo-1,4-dimethylbenzene",553-94-6,150.0,1500.0,53.679453874986,0.13348692402021,0.0010942416032936,-2.4782575852819e-06,2.5772019286909e-09,-1.3422850126815e-12,2.7621721296153e-16
C8H9Br,"4-bromo-1,2-dimethylbenzene",583-71-1,150.0,1500.0,59.886938313443,0.14892333329884,0.0012207795464407,-2.7648429396257e-06,2.8752291927616e-09,-1.4975066604309e-12,3.0815893214764e-16
C8H9Br,"(1-bromoethyl)benzene, (-n++)",38661-81-3,150.0,1500.0,54.846854998429,0.13638994886141,0.001118038769215,-2.5321538243205e-06,2.6332499731185e-09,-1.3714765359457e-12,2.8222428383392e-16
C8H9Br,"(1-bromoethyl)benzene, (R)",1459-14-9,150.0,1500.0,55.239616467022,0.13736664515881,0.0011260451086633,-2.5502867224151e-06,2.6521068264692e-09,-1.3812977576891e-12,2.8424530803713e-16
C8H9Br,(2-bromoethyl)benzene,103-63-9,150.0,1500.0,61.770900731204,0.15360826012527,0.0012591836284106,-2.8518211780671e-06,2.9656800343481e-09,-1.544616204965e-12,3.1785319748849e-16
C8H9Br,1-bromo-2-ethylbenzene,1973-22-4,150.0,1500.0,53.795459734484,0.13377540050652,0.001096606352607,-2.4836133109923e-06,2.5827714815956e-09,-1.3451858049417e-12,2.7681414188829e-16
C8H9Br,1-bromo-3-ethylbenzene,2725-82-8,150.0,1500.0,54.846854998429,0.13638994886141,0.001118038769215,-2.5321538243205e-06,2.6332499731185e-09,-1.3714765359457e-12,2.8222428383392e-16
C8H9Br,1-bromo-4-ethylbenzene,1585-07-5,150.0,1500.0,55.634192931364,0.13834785471637,0.0011340884467715,-2.5685034156619e-06,2.6710508205546e-09,-1.3911643649809e-12,2.8627567173709e-16
C8H9Br,1-(bromomethyl)-2-methylbenzene,89-92-9,150.0,1500.0,60.929038908712,0.15151476788351,0.0012420224945152,-2.8129543411062e-06,2.9252614402259e-09,-1.523564973971e-12,3.1352124690704e-16
C8H9Br,1-(bromomethyl)-3-methylbenzene,620-13-3,150.0,1500.0,59.061440164302,0.14687053247239,0.0012039519838445,-2.7267315803758e-06,2.8355962389647e-09,-1.4768646147639e-12,3.0391118425434e-16
C8H9Br,1-(bromomethyl)-4-methylbenzene,104-81-4,150.0,1500.0,62.194558142293,0.15466178710686,0.0012678197723502,-2.8713804686679e-06,2.9860202287639e-09,-1.5552099957768e-12,3.2003320200275e-16
C8H9Br,(1-bromoethyl)benzene,585-71-7,150.0,1500.0,22.677364640399,0.056392743146756,0.00046227213656965,-1.046962047063e-06,1.0887619684706e-09,-5.6706028984152e-13,1.1669042816094e-16
C8H9Cl,"1-chloro-2,3-dimethylbenzene",608-23-1,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9Cl,"1-chloro-2,4-dimethylbenzene",95-66-9,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9Cl,"2-chloro-1,3-dimethylbenzene",6781-98-2,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9Cl,"2-chloro-1,4-dimethylbenzene",95-72-7,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9Cl,"4-chloro-1,2-dimethylbenzene",615-60-1,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9Cl,"(1-chloroethyl)benzene, (-n++)",38661-82-4,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9Cl,(2-chloroethyl)benzene,622-24-2,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9Cl,1-chloro-2-ethylbenzene,89-96-3,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9Cl,1-chloro-3-ethylbenzene,620-16-6,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9Cl,1-chloro-4-ethylbenzene,622-98-0,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9Cl,1-(chloromethyl)-2-methylbenzene,552-45-4,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9Cl,1-(chloromethyl)-3-methylbenzene,620-19-9,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9Cl,1-(chloromethyl)-4-methylbenzene,104-82-5,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9Cl,1-chloro-1-phenylethane,672-65-1,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9Cl,"1-chloro-3,5-xylene",556-97-8,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9Cl,ethylchlorobenzene,1331-31-3,150.0,1500.0,63.5,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H9F,3-fluoro-o-xylene,443-82-3,150.0,1500.0,142.8608268391,-1.0845792456365,0.0065143129667871,-1.3426097056654e-05,1.3573195328408e-08,-6.708579637317e-12,1.2920788527354e-15
C8H9F,2-fluoro-m-xylene,443-88-9,150.0,1500.0,141.15637293336,-1.0716392719909,0.0064365915477442,-1.3265912042383e-05,1.3411255303799e-08,-6.6285404479111e-12,1.276663228322e-15
C8H9F,4-fluoro-o-xylene,452-64-2,150.0,1500.0,142.17672504717,-1.0793856413842,0.0064831185991624,-1.3361804995593e-05,1.3508198874257e-08,-6.6764550065459e-12,1.2858916181384e-15
C8H9I,1-ethyl-4-iodobenzene,25309-64-2,150.0,1500.0,84.774870434989,-0.3590797386166,0.0031820990551207,-6.8111558467814e-06,6.9535875547238e-09,-3.4409891152469e-12,6.6070947866958e-16
C8H9I,"1-iodo-2,3-dimethylbenzene",31599-60-7,150.0,1500.0,101.20680505326,-0.42868025526489,0.0037988861211066,-8.1313639100568e-06,8.3014031919743e-09,-4.1079569071123e-12,7.8877496428236e-16
C8H9I,"1-iodo-2,4-dimethylbenzene",4214-28-2,150.0,1500.0,102.92828716437,-0.43597191329917,0.0038635034613791,-8.2696747443191e-06,8.4426063179358e-09,-4.1778314022986e-12,8.0219167087456e-16
C8H9I,"1-iodo-3,5-dimethylbenzene",22445-41-6,150.0,1500.0,102.49663915483,-0.4341435877741,0.0038473011748926,-8.2349943976477e-06,8.4072007520049e-09,-4.1603109258195e-12,7.9882753791396e-16
C8H9I,"2-iodo-1,3-dimethylbenzene",608-28-6,150.0,1500.0,101.63589529645,-0.43049774693106,0.0038149923996695,-8.1658387555762e-06,8.3365989594083e-09,-4.1253735646167e-12,7.9211916280647e-16
C8H9I,"2-iodo-1,4-dimethylbenzene",1122-42-5,150.0,1500.0,99.499053602982,-0.42144675636253,0.0037347841742018,-7.9941562547091e-06,8.161326314373e-09,-4.0386397371039e-12,7.7546527056168e-16
C8H9I,"4-iodo-1,2-dimethylbenzene",31599-61-8,150.0,1500.0,103.36078210132,-0.43780382592764,0.0038797375374302,-8.3044231352528e-06,8.4780813508468e-09,-4.1953862544735e-12,8.0556240434517e-16
C8H9I,(2-iodoethyl)benzene,17376-04-4,150.0,1500.0,99.233469212233,-0.42032182411083,0.0037248152309579,-7.9728181301278e-06,8.1395419767914e-09,-4.0278597378111e-12,7.7339538672509e-16
C8H9NO,acetanilide,103-84-4,150.0,1500.0,162.85498362001,-1.1645935980113,0.0061889928657259,-1.1524676557184e-05,1.0773029857061e-08,-5.0443290860123e-12,9.3848153479486e-16
C8H9NO2,N-(4-hydroxyphenyl)acetamide,103-90-2,150.0,1500.0,166.30458421795,-1.0708165649143,0.0060437266908293,-1.1420346598835e-05,1.0678201248317e-08,-4.9528357847663e-12,9.0727323278845e-16
C8H10,ethylbenzene,100-41-4,150.0,1500.0,68.432868444616,-0.32509781029623,0.0031433020660548,-6.1479637095596e-06,5.73122645193e-09,-2.6336329723047e-12,4.7778310572792e-16
C8H10,o-xylene,95-47-6,150.0,1500.0,53.476350913172,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H10,m-xylene,108-38-3,150.0,1500.0,55.281849404761,-0.16355281670077,0.0024131106000313,-4.731226813546e-06,4.367253737682e-09,-1.9888517132271e-12,3.583051563541e-16
C8H10,p-xylene,106-42-3,150.0,1500.0,52.73685516263,-0.16237898664337,0.0024835013853058,-4.9293349088902e-06,4.5886618938447e-09,-2.1020553880252e-12,3.8028914924293e-16
C8H10,xylenes,1330-20-7,150.0,1500.0,53.476350913172,-0.028090907849708,0.0017824939030726,-3.5270097522676e-06,3.2242422954574e-09,-1.4538491305913e-12,2.5980724126417e-16
C8H10,"2,6-octadiyne",764-73-8,150.0,1500.0,139.0,-0.65859261229246,0.0040963291678119,-7.55702427466e-06,6.966310864312e-09,-3.2246027008695e-12,5.943320399045e-16
C8H10,"3,5-octadiyne",16387-70-5,150.0,1500.0,139.0,-0.65859261229246,0.0040963291678119,-7.55702427466e-06,6.966310864312e-09,-3.2246027008695e-12,5.943320399045e-16
C8H10,"1,7-octadiyne",871-84-1,150.0,1500.0,139.0,-0.65859261229246,0.0040963291678119,-7.55702427466e-06,6.966310864312e-09,-3.2246027008695e-12,5.943320399045e-16
C8H10N4O2,caffeine,1958-08-02 00:00:00,150.0,1500.0,336.67346262097,-2.1182404116511,0.009134552225347,-1.5285594733788e-05,1.2933905863993e-08,-5.4982613796239e-12,9.3408240103921e-16
C8H10O,phenetole,103-73-1,150.0,1500.0,135.03667936634,-0.9841405026052,0.0057036771528722,-1.0786968206991e-05,1.0113683927526e-08,-4.7216388456367e-12,8.730657954634e-16
C8H10O,2-phenylethanol,1960-12-08 00:00:00,150.0,1500.0,105.79816767104,-0.55478026925273,0.0039800267146381,-7.6230094451667e-06,7.1143231189205e-09,-3.2988271762928e-12,6.0631988947924e-16
C8H10O,2-methylbenzenemethanol,89-95-2,150.0,1500.0,166.00961490542,-1.1122977197111,0.0059105228714266,-1.0896940705292e-05,1.0038087614472e-08,-4.6105632697138e-12,8.3889847126202e-16
C8H10O,3-methylbenzenemethanol,587-03-1,150.0,1500.0,170.33959019472,-1.1596600441371,0.0059574272855137,-1.0818923263297e-05,9.8681170027145e-09,-4.5012895621756e-12,8.1495048679176e-16
C8H10O,4-methylbenzenemethanol,589-18-4,150.0,1500.0,170.33959019472,-1.1596600441371,0.0059574272855137,-1.0818923263297e-05,9.8681170027145e-09,-4.5012895621756e-12,8.1495048679176e-16
C8H10O,1-phenylethanol,98-85-1,150.0,1500.0,176.84834024739,-1.1853787839703,0.0061702409458339,-1.1398540592522e-05,1.0537427402372e-08,-4.8538790025931e-12,8.8500445957657e-16
C8H10O,o-ethylphenol,1990-07-06 00:00:00,150.0,1500.0,125.69615271457,-0.77959683794205,0.0051904094902213,-1.0496429163338e-05,1.0405555443706e-08,-5.0844071858362e-12,9.7472310046482e-16
C8H10O,m-ethylphenol,620-17-7,150.0,1500.0,63.230754743191,0.10777753981506,0.0012060306367023,-2.3310812564052e-06,1.9695785774702e-09,-8.2084377110026e-13,1.3761151877387e-16
C8H10O,p-ethylphenol,123-07-9,150.0,1500.0,63.230754743191,0.10777753981506,0.0012060306367023,-2.3310812564052e-06,1.9695785774702e-09,-8.2084377110026e-13,1.3761151877387e-16
C8H10O,"2,3-xylenol",526-75-0,150.0,1500.0,41.344014185875,0.27201107957517,0.0010397444571692,-2.569161160259e-06,2.5247794648884e-09,-1.1803234910202e-12,2.1541563545734e-16
C8H10O,"2,4-xylenol",105-67-9,150.0,1500.0,55.90852716332,0.022804653496494,0.0020227001776643,-4.3395747657227e-06,4.1668851146257e-09,-1.941646118397e-12,3.5501241116666e-16
C8H10O,"2,5-xylenol",95-87-4,150.0,1500.0,64.768959643427,-0.035664960153199,0.0021851951466199,-4.5711263153758e-06,4.3459968335548e-09,-2.0134041850317e-12,3.6669452073942e-16
C8H10O,"2,6-xylenol",576-26-1,150.0,1500.0,45.935247037929,0.1335823993562,0.0015700600474728,-3.4835805564245e-06,3.3434091437924e-09,-1.5497491919203e-12,2.8177291068239e-16
C8H10O,"3,4-xylenol",95-65-8,150.0,1500.0,28.818939837812,0.3513058253556,0.0008573185690697,-2.3676399863544e-06,2.4124978162506e-09,-1.1516258762648e-12,2.1316471210174e-16
C8H10O,"3,5-xylenol",108-68-9,150.0,1500.0,41.035256822826,0.11203184275837,0.0017455852502378,-3.8689435336491e-06,3.7343406058996e-09,-1.7402041410372e-12,3.1779471896434e-16
C8H10O,dimethyl phenol,1300-71-6,150.0,1500.0,45.935247037929,0.1335823993562,0.0015700600474728,-3.4835805564245e-06,3.3434091437924e-09,-1.5497491919203e-12,2.8177291068239e-16
C8H10O4,ethylene glycol diacrylate,2274-11-05 00:00:00,150.0,1500.0,267.9514464684,-1.7112152470854,0.0092563898386479,-1.8364882711595e-05,1.7952604721334e-08,-8.6013000332013e-12,1.6117490635139e-15
C8H10S,o-ethylthiophenol,4500-58-7,150.0,1500.0,82.858091025108,-0.17873042906632,0.0024940477900649,-4.9163416262766e-06,4.5942925339037e-09,-2.1355365021324e-12,3.9527114247881e-16
C8H10S,m-ethylthiophenol,62154-77-2,150.0,1500.0,82.858091025108,-0.17873042906632,0.0024940477900649,-4.9163416262766e-06,4.5942925339037e-09,-2.1355365021324e-12,3.9527114247881e-16
C8H10S,p-ethylthiophenol,4946-13-8,150.0,1500.0,82.858091025108,-0.17873042906632,0.0024940477900649,-4.9163416262766e-06,4.5942925339037e-09,-2.1355365021324e-12,3.9527114247881e-16
C8H10S,"2,3-dimethylthiophenol",18800-51-6,150.0,1500.0,67.889667298647,0.025984754068413,0.0016447707077283,-3.3628356880376e-06,3.1582738945931e-09,-1.4777688993217e-12,2.7650556366845e-16
C8H10S,"2,4-dimethylthiophenol",13616-82-5,150.0,1500.0,67.889667298647,0.025984754068413,0.0016447707077283,-3.3628356880376e-06,3.1582738945931e-09,-1.4777688993217e-12,2.7650556366845e-16
C8H10S,"2,5-dimethylthiophenol",4001-61-0,150.0,1500.0,67.889667298647,0.025984754068413,0.0016447707077283,-3.3628356880376e-06,3.1582738945931e-09,-1.4777688993217e-12,2.7650556366845e-16
C8H10S,"2,6-dimethylthiophenol",118-72-9,150.0,1500.0,67.889667298647,0.025984754068413,0.0016447707077283,-3.3628356880376e-06,3.1582738945931e-09,-1.4777688993217e-12,2.7650556366845e-16
C8H10S,"3,4-dimethylthiophenol",18800-53-8,150.0,1500.0,67.889667298647,0.025984754068413,0.0016447707077283,-3.3628356880376e-06,3.1582738945931e-09,-1.4777688993217e-12,2.7650556366845e-16
