molecular formula,substance name,CAS No.,"temperature, Tmin (K)","temperature, Tmax (K)",A,B,C,D,E,F,G
FeH24O20RbS2,rubidium iron (III) sulfate dodecahydrate,30622-97-0,150.0,1500.0,477.53048394718,-2.0702918576715,0.011037978649123,-2.0006022423471E-05,1.8397297484544E-08,-8.5880181218658E-12,1.6081957854526E-15
HRb,rubidium hydride,13446-75-8,150.0,1500.0,13.882049567035,0.15647785043243,-0.00055459650465649,9.1077221831209E-07,-7.6518281791516E-10,3.2309800904455E-13,-5.4480804787178E-17
CHO3Rb,rubidium hydrogen carbonate,19088-74-5,150.0,1500.0,68.430594528994,-0.17072680235702,0.0011171558173856,-2.192088338851E-06,2.0993167144217E-09,-9.9627561376909E-13,1.8695762864736E-16
F2HRb,rubidium hydrogen fluoride,12280-64-7,150.0,1500.0,45.962269457146,-0.038624597777617,0.00046520489157394,-1.05580241954E-06,1.1118769043179E-09,-5.6555759419356E-13,1.1171054616526E-16
HO4RbS,rubidium hydrogen sulfate,15587-72-1,150.0,1500.0,79.889625483437,-0.1295639812422,0.00099707304976033,-1.9559532277963E-06,1.8526390662585E-09,-8.7321333704129E-13,1.6359880458324E-16
IRb,rubidium iodide,7790-29-6,150.0,1500.0,21.416976292295,0.20045332883158,-0.00069600420361146,1.1636634358662E-06,-1.0292049030611E-09,4.6334101179341E-13,-8.3495646114451E-17
MnO4Rb,rubidium permanganate,13465-49-1,150.0,1500.0,72.097029703158,-0.025041999469732,0.000534920626823,-1.1563725959093E-06,1.1365145040229E-09,-5.4582563047338E-13,1.033780653068E-16
NO3Rb,rubidium nitrate,13126-12-0,150.0,1500.0,57.852174550495,-0.036639039203881,0.00049556315267306,-1.0404027527275E-06,1.0120037947984E-09,-4.830861864843E-13,9.1078856396826E-17
N3Rb,rubidium azide,22756-36-1,150.0,1500.0,45.459100925236,0.029328091826186,0.0001624070927075,-4.5333512114916E-07,4.9370553308504E-10,-2.505413466012E-13,4.8946649207756E-17
NbO3Rb,rubidium niobate,12059-51-7,150.0,1500.0,59.360666031817,0.03443711367241,0.00021939111441079,-5.7887940721084E-07,6.1153866665019E-10,-3.0626934933791E-13,5.9691195785155E-17
HORb,rubidium hydroxide,1310-82-3,150.0,1500.0,26.618413236489,0.096998737322067,-0.00023906699240843,3.3327902998662E-07,-2.4020698095757E-10,8.3541728130834E-14,-1.0793935310968E-17
O2Rb,rubidium superoxide,12137-25-6,150.0,1500.0,32.207802192723,0.079075178003335,-0.00012668259769148,1.0979640168594E-07,-4.1286666066839E-11,-4.6790449707763E-16,2.9277863730984E-18
O3RbTa,rubidium tantalate,12333-74-3,150.0,1500.0,59.360666031817,0.03443711367241,0.00021939111441079,-5.7887940721084E-07,6.1153866665019E-10,-3.0626934933791E-13,5.9691195785155E-17
O3RbV,rubidium metavanadate,13597-45-0,150.0,1500.0,59.360666031817,0.03443711367241,0.00021939111441079,-5.7887940721084E-07,6.1153866665019E-10,-3.0626934933791E-13,5.9691195785155E-17
CO3Rb2,rubidium carbonate,584-09-8,150.0,1500.0,75.700119988188,-0.1143301998322,0.00094455489994563,-1.9492603999319E-06,1.9011106887055E-09,-9.0697412972463E-13,1.7006902085519E-16
CoH12O14Rb2S2,rubidium cobalt (II) sulfate hexahydrate,28038-39-3,150.0,1500.0,329.76510557848,-1.1999094853489,0.0067376043682843,-1.2404119200938E-05,1.146262570166E-08,-5.3503658250813E-12,9.9956933588244E-16
Cr2O7Rb2,rubidium dichromate,13446-73-6,150.0,1500.0,139.13912105415,-0.17379724129901,0.0015425975635741,-3.1112174027146E-06,2.9671410071857E-09,-1.3969848014838E-12,2.6059175369268E-16
CrO4Rb2,rubidium chromate,13446-72-5,150.0,1500.0,86.513529875106,-0.010200950729158,0.00056546482687828,-1.2675552169383E-06,1.2643640002925E-09,-6.1207079467329E-13,1.1645460529859E-16
F6GeRb2,rubidium hexafluorogermanate,16962-48-4,150.0,1500.0,131.80873487133,-0.35759184298051,0.0023627509669018,-4.8573063779314E-06,4.7956398199853E-09,-2.3198124811735E-12,4.4028118034147E-16
MoO4Rb2,rubidium molybdate,13718-22-4,150.0,1500.0,86.513529875106,-0.010200950729158,0.00056546482687828,-1.2675552169383E-06,1.2643640002925E-09,-6.1207079467329E-13,1.1645460529859E-16
ORb2,rubidium oxide,18088-11-4,150.0,1500.0,33.887938697136,0.15339533982244,-0.00041166790972252,5.7610696862045E-07,-4.384130063571E-10,1.7284321200652E-13,-2.768254306863E-17
O2Rb2,rubidium peroxide,23611-30-5,150.0,1500.0,46.624302364214,0.093916226751744,-9.6138397677506E-05,-1.3862192474713E-09,8.656283009481E-11,-6.6713068638676E-14,1.6004326352832E-17
O3Rb2Ti,rubidium titanate,12137-34-7,150.0,1500.0,73.777166205512,0.04927816238383,0.00024993531461534,-6.9006202857639E-07,7.3938816329205E-10,-3.7251451373567E-13,7.2767735817318E-17
O3Rb2Zr,rubidium zirconate,12534-23-5,150.0,1500.0,73.777166205512,0.04927816238383,0.00024993531461534,-6.9006202857639E-07,7.3938816329205E-10,-3.7251451373567E-13,7.2767735817318E-17
O4Rb2W,rubidium tungstate,13597-52-9,150.0,1500.0,86.513529875106,-0.010200950729158,0.00056546482687828,-1.2675552169383E-06,1.2643640002925E-09,-6.1207079467329E-13,1.1645460529859E-16
Rb2S,rubidium sulfide,31083-74-6,150.0,1500.0,36.213696271356,0.16474907361444,-0.00043764591610789,5.9684746314765E-07,-4.4547030587094E-10,1.7431326990299E-13,-2.8037280959394E-17
O4Rb2S,rubidium sulfate,7488-54-2,150.0,1500.0,87.159150946677,-0.073167378785487,0.00082447213267231,-1.7131252896773E-06,1.6544330414332E-09,-7.8391185347277E-13,1.4671019688859E-16
Rb2Se,rubidium selenide,31052-43-4,150.0,1500.0,35.568075202108,0.22771550163205,-0.00069665322170401,1.0424175354414E-06,-8.3553934651993E-10,3.461543284416E-13,-5.8292872496246E-17
Rb2Te,rubidium (I) telluride,12210-70-7,150.0,1500.0,35.568075202108,0.22771550163205,-0.00069665322170401,1.0424175354414E-06,-8.3553934651993E-10,3.461543284416E-13,-5.8292872496246E-17
C60Rb3,rubidium fullerene,137926-73-9,150.0,1500.0,1015.9353125361,-8.6983233078302,0.042813173906139,-8.1180442018077E-05,7.6538781965861E-08,-3.5696132488883E-11,6.5643766304949E-15
O4Rb3V,rubidium orthovanadate,13566-05-7,150.0,1500.0,100.93003004396,0.0046400980637558,0.00059600902666203,-1.3787378373479E-06,1.3922134958708E-09,-6.7831595850313E-13,1.2953114521443E-16
O7Rb4V2,rubidium pyrovanadate,13597-61-0,150.0,1500.0,167.9721214013,-0.14411514387194,0.0016036859639599,-3.3335826453892E-06,3.2228400004033E-09,-1.5294751302426E-12,2.8674483374922E-16
Re,rhenium,7440-15-5,150.0,1500.0,20.79448,0.0,0.0,0.0,0.0,0.0,0.0
Br3Re,rhenium (III) bromide,13569-49-8,150.0,1500.0,53.295214785965,0.12496085056688,-0.00015910206106544,1.7230807832388E-08,1.3330182999822E-10,-1.1074512792408E-13,2.7228485806011E-17
Br4Re,rhenium (IV) bromide,36753-03-4,150.0,1500.0,68.815261428352,0.10060333270899,4.0444459165781E-05,-3.9861984867971E-07,5.4148188630081E-10,-3.0720838948536E-13,6.4453298562282E-17
Br5Re,rhenium (V) bromide,30937-53-2,150.0,1500.0,84.335308071502,0.076245814838158,0.00023999097946433,-8.1447050534597E-07,9.4966194277607E-10,-5.0367165113934E-13,1.0167811133762E-16
C5BrO5Re,rhenium pentacarbonyl bromide,14220-21-4,150.0,1500.0,167.63420961153,-0.86755624647715,0.0046452713857642,-8.8904387806989E-06,8.3896810083732E-09,-3.9191239091261E-12,7.2310233257918E-16
C5ClO5Re,rhenium pentacarbonyl chloride,14099-01-5,150.0,1500.0,167.00393989101,-0.86987321181903,0.0046485307597794,-8.8856242102958E-06,8.3739950100138E-09,-3.906125599061E-12,7.1966331151813E-16
C8H5O3Re,"rhenium tricarbonyl, cyclopentadienyl",12079-73-1,150.0,1500.0,211.39467106212,-1.3783202118149,0.0070058827850113,-1.3200797525177E-05,1.243054295394E-08,-5.8233956679459E-12,1.0794629949635E-15
C11H11O3Re,"rhenium tricarbonyl, isopropylcyclopentadienyl",126250-68-8,150.0,1500.0,303.29488118958,-2.0739554747267,0.010400244844991,-1.9436003859384E-05,1.8255592147948E-08,-8.5587898963899E-12,1.5903873564292E-15
C13H15O3Re,"rhenium tricarbonyl, pentamethylcyclopentadienyl",12130-88-0,150.0,1500.0,364.56168794789,-2.5377123167821,0.012663152885577,-2.3592808083571E-05,2.2138958278845E-08,-1.0382386049527E-11,1.9310035975802E-15
C16H36NO4Re,"perrhenate (VII), tetrabutylammonium",16385-59-4,150.0,1500.0,589.31089110826,-3.9723951033873,0.01972693745689,-3.6288371968041E-05,3.3908130759706E-08,-1.5933598281575E-11,2.9795562454058E-15
C16H36NReS4,"tetrathiorhenate, tetrabutylammonium",16829-47-3,150.0,1500.0,598.61392139588,-3.9269801680638,0.019623025430553,-3.6205409988141E-05,3.387990155967E-08,-1.5927718048937E-11,2.9781372936283E-15
C24H33Cl3P3Re,"rhenium (III), mer-trichlorotris(dimethylphenylphosphine)",14710-16-8,150.0,1500.0,731.57169587577,-4.98493431338,0.025018867407375,-4.6809952377224E-05,4.4093107803517E-08,-2.0742410993877E-11,3.8671207778504E-15
C36H30Cl3OP2Re,"rhenium, trichlorooxobis (triphenylphosphine)",17442-18-1,150.0,1500.0,901.55050624642,-6.6512227034681,0.033073436450948,-6.2013274258664E-05,5.8349013591459E-08,-2.7350215797854E-11,5.0746822115151E-15
C36H30IO2P2Re,"rhenium (V), iododioxobis (triphenylphosphine)",23032-93-1,150.0,1500.0,884.29944064944,-6.6282584433885,0.03284228570426,-6.1458778542957E-05,5.7758540704617E-08,-2.7054680876795E-11,5.0179620137964E-15
ClO3Re,rhenium (VI) trioxychloride,7791-09-5,150.0,1500.0,59.833942772829,-0.0070784181183248,0.00039165280783102,-8.7873287054339E-07,8.7618322638289E-10,-4.2348913559933E-13,8.0400447276889E-17
Cl3Re,rhenium (III) chloride,13569-63-6,150.0,1500.0,51.404405593775,0.11800995505653,-0.00014932394167957,3.1674525080732E-08,8.6243828203268E-11,-7.1750194143604E-14,1.6911421888783E-17
Cl4Re,rhenium (IV) chloride,13569-71-6,150.0,1500.0,66.294182506858,0.091335472004662,5.3481951802343E-05,-3.7936155929027E-07,4.7873788421141E-10,-2.5521514460605E-13,5.0697213372195E-17
Cl5Re,rhenium (V) chloride,39368-69-9,150.0,1500.0,81.183959421852,0.064660988920891,0.00025628784544774,-7.9039764403003E-07,8.7123194062746E-10,-4.3868009528526E-13,8.4483004899831E-17
Cl6Re,rhenium (VI) chloride,31234-26-1,150.0,1500.0,96.073736334649,0.037986505873736,0.00045909373890586,-1.201433728348E-06,1.2637259965776E-09,-6.2214504571713E-13,1.1826879637705E-16
F4Re,rhenium (IV) fluoride,15192-42-4,150.0,1500.0,70.895514634656,-0.19217149220631,0.0012818611703247,-2.6683664974806E-06,2.662881104607E-09,-1.29866654921E-12,2.4793674933845E-16
F5Re,rhenium (V) fluoride,30937-52-1,150.0,1500.0,86.935624580155,-0.28972271631913,0.0017917618684815,-3.6516538165037E-06,3.6014109658339E-09,-1.742994350889E-12,3.3103242482711E-16
F5ORe,rhenium oxypentafluoride,23377-53-9,150.0,1500.0,99.67198824588,-0.34920182936667,0.0021072913804055,-4.2291470040937E-06,4.126386801974E-09,-1.9825506313666E-12,3.7471929421407E-16
F6Re,rhenium (VI) fluoride,10049-17-9,150.0,1500.0,102.97573452539,-0.38727394042694,0.0023016625666091,-4.6349411354538E-06,4.5399408269738E-09,-2.1873221525191E-12,4.1412810030537E-16
F7Re,rhenium (VII) fluoride,17029-21-9,150.0,1500.0,119.01584446676,-0.48482516447008,0.0028115632644061,-5.6182284536598E-06,5.4784706872916E-09,-2.6316499537126E-12,4.9722377569458E-16
H4NO4Re,ammonium perrhenate,13598-65-7,150.0,1500.0,99.176437062383,-0.26234036730563,0.0016236731341447,-3.033938179113E-06,2.8412017177615E-09,-1.3448290593364E-12,2.5462631679535E-16
I3Re,rhenium (III) iodide,15622-42-1,150.0,1500.0,50.780779167744,0.20529317807154,-0.00057252936658524,9.6142475120617E-07,-9.0513802952737E-10,4.3273372088194E-13,-8.1595033217626E-17
I4Re,rhenium (IV) iodide,59301-47-2,150.0,1500.0,65.462680604594,0.20771310270633,-0.00051079194814917,8.6030540905222E-07,-8.4310459295738E-10,4.1743007553173E-13,-8.0644726790891E-17
Cl4ORe,rhenium (VI) oxytetrachloride,13814-76-1,150.0,1500.0,79.030546174899,0.031856358918175,0.00036901146392664,-9.568547473336E-07,1.0037137208541E-09,-4.9477142535123E-13,9.4384082813817E-17
F4ORe,rhenium (VI) oxytetrafluoride,17026-29-8,150.0,1500.0,83.631878302801,-0.25165060529474,0.0015973906824598,-3.2458596855502E-06,3.1878569412806E-09,-1.5382228299724E-12,2.9162361878373E-16
F5ORe,rhenium (VII) oxypentafluoride,23377-53-9,150.0,1500.0,99.67198824588,-0.34920182936667,0.0021072913804055,-4.2291470040937E-06,4.126386801974E-09,-1.9825506313666E-12,3.7471929421407E-16
O2Re,rhenium (IV) oxide,12036-09-8,150.0,1500.0,32.207802192723,0.079075178003335,-0.00012668259769148,1.0979640168594E-07,-4.1286666066839E-11,-4.6790449707763E-16,2.9277863730984E-18
F3O2Re,rhenium (VII) dioxytrifluoride,57246-89-6,150.0,1500.0,80.328132025778,-0.2135784942764,0.0014030194964723,-2.8400655546803E-06,2.7743029168257E-09,-1.3334513091106E-12,2.5221481275193E-16
O3Re,rhenium (VI) oxide,1314-28-9,150.0,1500.0,44.944165859825,0.019596064932248,0.00018884691435555,-4.6769678618655E-07,4.8368917039011E-10,-2.4002418514493E-13,4.6614655795097E-17
ClO3Re,rhenium (VII) trioxychloride,7791-09-5,150.0,1500.0,59.833942772829,-0.0070784181183248,0.00039165280783102,-8.7873287054339E-07,8.7618322638289E-10,-4.2348913559933E-13,8.0400447276889E-17
FO3Re,rhenium (VII) trioxyfluoride,42246-24-2,150.0,1500.0,60.984275805643,-0.077955159185768,0.00069874761253858,-1.4509841052681E-06,1.4222190316809E-09,-6.8435198685758E-13,1.2971033129057E-16
ReS2,rhenium (IV) sulfide,12038-63-0,150.0,1500.0,36.859317341864,0.10178264557595,-0.00017863861040598,1.5127739061797E-07,-5.5401264963398E-11,2.4722112280734E-15,2.2183106050781E-18
ReSe2,rhenium (IV) selenide,12038-64-1,150.0,1500.0,35.568075202108,0.22771550163205,-0.00069665322170401,1.0424175354414E-06,-8.3553934651993E-10,3.461543284416E-13,-5.8292872496246E-17
ReSi2,rhenium (IV) silicide,12038-66-3,150.0,1500.0,38.817858820587,0.053272256815294,2.7019865412446E-05,-1.9745549912699E-07,2.392003957433E-10,-1.2104574143819E-13,2.2760863774197E-17
ReTe2,rhenium (IV) telluride,12067-00-4,150.0,1500.0,35.568075202108,0.22771550163205,-0.00069665322170401,1.0424175354414E-06,-8.3553934651993E-10,3.461543284416E-13,-5.8292872496246E-17
C10O10Re2,rhenium carbonyl,14285-68-8,150.0,1500.0,311.90975126955,-1.8695898129425,0.0096797355544396,-1.8325141650291E-05,1.7182089743216E-08,-7.9902111181606E-12,1.4692775325232E-15
C32H72Cl8N2Re2,tetrabutylammonium octachlorodirhenate (III),14023-10-0,150.0,1500.0,1203.5305135264,-7.8655455225059,0.039340371789571,-7.2621052512123E-05,6.7975495117277E-08,-3.1963355745971E-11,5.9774263604417E-15
O3Re2,rhenium (III) oxide,12060-05-8,150.0,1500.0,59.360666031817,0.03443711367241,0.00021939111441079,-5.7887940721084E-07,6.1153866665019E-10,-3.0626934933791E-13,5.9691195785155E-17
O5Re2,rhenium (V) oxide,12165-05-8,150.0,1500.0,84.833393370575,-0.08452111254611,0.00085045013889736,-1.7338657838438E-06,1.6614903405489E-09,-7.8538191115808E-13,1.4706493473634E-16
O7Re2,rhenium heptoxide,1314-68-7,150.0,1500.0,110.30612070684,-0.20347933872262,0.0014815091631663,-2.8888521599807E-06,2.711442013894E-09,-1.2644944726819E-12,2.3443867362669E-16
Re2S7,rhenium (VII) sulfide,12038-67-4,150.0,1500.0,126.58642373024,-0.12400320224222,0.0012996631187891,-2.7436686990018E-06,2.6620409180734E-09,-1.2542040678144E-12,2.3195550847375E-16
B3Re7,rhenium boride,12355-99-6,150.0,1500.0,142.181678484,-0.066282417810677,0.001233038085411,-2.9142552146782E-06,3.0575441883789E-09,-1.5250781351463E-12,2.9402181536982E-16
Rh,rhodium,7440-16-6,150.0,1500.0,19.237624175342,0.0059654798747561,0.0,0.0,0.0,0.0,0.0
Br3Rh,rhodium (III) bromide,15608-29-4,150.0,1500.0,53.295214785965,0.12496085056688,-0.00015910206106544,1.7230807832388E-08,1.3330182999822E-10,-1.1074512792408E-13,2.7228485806011E-17
C54H45BrP3Rh,"rhodium (I), bromotris (triphenylphosphine)",14973-89-8,150.0,1500.0,1278.3697270193,-9.8909544325632,0.048802651222763,-9.1352251280686E-05,8.5923632616166E-08,-4.027618259396E-11,7.4739047415325E-15
C6H30Cl3N6O3Rh,"rhodium (III) chloride trihydrate, tris(ethylenediamine)",15004-86-1,150.0,1500.0,479.50751381828,-2.5371085028194,0.013082898258729,-2.3979643584047E-05,2.2350156866388E-08,-1.0519419168646E-11,1.9759786166481E-15
Cl6K3Rh,potassium hexachlororhodate (III),13845-07-3,150.0,1500.0,139.32323685315,0.08250965205089,0.00055072633930123,-1.534981591955E-06,1.6472744859638E-09,-8.2088053862469E-13,1.5749841641538E-16
C7H7O4Rh,"rhodium (I), acetylacetonatodicarbonyl",14874-82-9,150.0,1500.0,222.08553019163,-1.3721431188368,0.0070025387459315,-1.3115930838904E-05,1.2318057810847E-08,-5.7733404639136E-12,1.0727023347235E-15
C9H15O2Rh,"rhodium (I), acetylacetonatobis(ethylene)",12082-47-2,150.0,1500.0,286.46750846465,-1.8831639498478,0.0094469682321834,-1.7533790926598E-05,1.6455694356134E-08,-7.7400106483757E-12,1.4458054280904E-15
C12H15O2Rh,"rhodium (I), (bicyclo[2.2.1]hepta-2,5-diene)(2,4-pentanedionato)",32354-50-0,150.0,1500.0,335.48587031694,-2.3294658900809,0.011622459587354,-2.1644933901536E-05,2.0324410418742E-08,-9.5421249876493E-12,1.7769389029163E-15
C12H15O2Rh,"rhodium (I), dicarbonyl(pentamethylcyclopentadienyl)",32627-01-3,150.0,1500.0,335.48587031694,-2.3294658900809,0.011622459587354,-2.1644933901536E-05,2.0324410418742E-08,-9.5421249876493E-12,1.7769389029163E-15
C13H19O2Rh,"rhodium (I), (1,5-cyclooctadiene)(2,4-pentanedionato)",12245-39-5,150.0,1500.0,380.4132231432,-2.6444554190361,0.013160203844465,-2.4431357137624E-05,2.2918204532673E-08,-1.0765016363093E-11,2.0071773195449E-15
C15H21O6Rh,rhodium (III) acetylacetonate,14284-92-5,150.0,1500.0,478.33153515651,-3.2630176060096,0.016278939699285,-3.0190112995741E-05,2.8249362968007E-08,-1.3235744343703E-11,2.4626107430952E-15
C24H22O3PRh,"rhodium (I), carbonyl-2,4-pentanedionato (triphenylphosphine)",25470-96-6,150.0,1500.0,611.71458107903,-4.5187734652884,0.022415460890175,-4.1901784459698E-05,3.9372406919541E-08,-1.8452534066429E-11,3.4256796007446E-15
C31H41F6P4Rh,"rhodium (I) hexafluorophosphate, [tris(dimethylphenylphosphine)]2,5-norbornadiene)",32761-50-5,150.0,1500.0,972.08507687716,-6.9177656579995,0.034524651900076,-6.4658031013074E-05,6.0948020888012E-08,-2.8680858501865E-11,5.3474673081669E-15
C35H36BF4P2Rh,"rhodium (I) tetrafluoroborate, (bicyclo[2.2.1]hepta-2,5-diene)[1,4-bis(diphenylphosphino)butane]",82499-43-2,150.0,1500.0,951.16351345054,-7.1202784179665,0.035285303804078,-6.6060151877971E-05,6.2194664652991E-08,-2.9205568247658E-11,5.431436573269E-15
C35H36ClO4P2Rh,"rhodium (I) perchlorate, (bicyclo[2.2.1]hepta-2,5-diene)[(2s,3s)-bis(diphenylphosphino)butane]",65012-74-0,150.0,1500.0,936.52243776206,-6.8768770861119,0.034108120121244,-6.3677364024246E-05,5.9805714102759E-08,-2.8034529850102E-11,5.2075842988828E-15
C37H30ClOP2Rh,"rhodium (I), carbonylchlorobis (triphenylphyosphine)",13938-94-8,150.0,1500.0,888.11040640657,-6.7466410513677,0.033392988452064,-6.2561583088361E-05,5.8853597507801E-08,-2.7583990680656E-11,5.1174884542979E-15
C41H36ClFeO4P2Rh,"rhodium (I) perchlorate, (bicyclo[2.2.1]hepta-2,5-diene)[1,1′-bis(diphenylphosphino)ferrocene]",84680-96-6,150.0,1500.0,1048.9756616738,-7.7546399184298,0.038489647034681,-7.2010832602018E-05,6.7670995731848E-08,-3.1705003696893E-11,5.882927789352E-15
C41H39Cl3P3Rh,"rhodium (III) chloride, [1,1,1-tris(diphenylphosphinomethyl)ethane]",62792-06-7,150.0,1500.0,1052.2242614448,-7.7633119662328,0.03856552246933,-7.2230492619639E-05,6.7972165317476E-08,-3.188767215367E-11,5.9233346915066E-15
C43H38F6P3Rh,"rhodium (I) hexafluorophosphate, (bicyclo[2.2.1]hepta-2,5-diene)[bis(triphenylphosphine)]",32799-32-9,150.0,1500.0,1129.3275235581,-8.524574934633,0.042263691429609,-7.9283859702085E-05,7.46789508344E-08,-3.5049107022461E-11,6.5113418718476E-15
C45H44Cl2F6P3Rh,"rhodium (I) hexafluorophosphate dichloromethane complex, (1,5-cyclooctadiene)bis(triphenylphosphine)",35238-97-2,150.0,1500.0,1234.6678335432,-9.1247918499479,0.045338501490057,-8.4970757210242E-05,7.9999416116168E-08,-3.7550726370313E-11,6.9794599909861E-15
C54H45ClP3Rh,"rhodium (I) chloride, tris(triphenylphosphine)",14694-95-2,150.0,1500.0,1277.7394572692,-9.893271397414,0.048805910594273,-9.1347436704657E-05,8.5907946611606E-08,-4.026318428061E-11,7.4704657198027E-15
C54H45IP3Rh,"rhodium (I), iodotris(triphenylphosphine)",14973-90-1,150.0,1500.0,1277.5315818293,-9.8641769903274,0.048664842122281,-9.1037519969285E-05,8.5577485999701E-08,-4.0095022979485E-11,7.4376302355568E-15
C54H45NOP3Rh,"rhodium (I), nitrosyltris(triphenylphosphine)",21558-94-1,150.0,1500.0,1288.4940527485,-9.9823111321433,0.049225350454077,-9.2086599781247E-05,8.6568743023666E-08,-4.0562337615945E-11,7.5248309991176E-15
