molecular formula,substance name,CAS No.,"temperature, Tmin (K)","temperature, Tmax (K)",A,B,C,D,E
C15H16,"2',6'-dimethyldiphenylmethane",28122-29-4,304.56,681.51,238.23548598192,0.78152159759561,-0.0016544772599352,1.7646342586771e-06,0.0
C15H16,"3',4'-dimethyldiphenylmethane",13540-56-2,304.56,682.71,239.15657837593,0.77876907872578,-0.0016459649503696,1.7547046130394e-06,0.0
C15H16,"3',5'-dimethyldiphenylmethane",28122-27-2,304.56,677.93,236.15495147709,0.792242785737,-0.0016854075516129,1.8002412137348e-06,0.0
C15H16,"2',2""-dimethyldiphenylmethane",28122-29-4,304.56,681.51,238.18294444527,0.78134923727114,-0.0016541123740021,1.764245078219e-06,0.0
C15H16,"2',3""-dimethyldiphenylmethane",21895-13-6,304.56,679.12,236.82647343038,0.78855507899844,-0.0016748242142741,1.7880691085852e-06,0.0
C15H16,"2',4""-dimethyldiphenylmethane",21895-17-0,304.56,682.71,239.10309115545,0.77859490750412,-0.0016455968313288,1.7543121744405e-06,0.0
C15H16,"3',4""-dimethyldiphenylmethane",21895-16-9,304.56,681.51,238.57231595008,0.78262655428901,-0.0016568164476532,1.7671291922036e-06,0.0
C15H16,"4',4""-dimethyldiphenylmethane",4957-14-6,312.65,595.54,4902.7732832628,-44.853775045063,0.15932222783707,-0.00024361013719232,1.3727743360857e-07
C15H16O,p-cumylphenol,599-64-4,346.0,721.08,244.43776019929,1.0202243712778,-0.0020484793871281,1.9422339684848e-06,0.0
C15H16O2,bisphenol a,1980-05-07 00:00:00,426.15,741.33,143.91637670669,1.8891382934408,-0.0035892406780577,2.8559349446328e-06,0.0
C15H18,2-pentylnaphthalene,93-22-1,269.16,690.32,250.99002148809,0.67690230465457,-0.0014618191881325,1.6395189612479e-06,0.0
C15H18,"1,6-dimethyl-4-isopropylnaphthalene",483-78-3,260.16,681.28,246.90516953456,0.59230917178348,-0.0012560137739638,1.4685294718166e-06,0.0
C15H18,1-pentylnaphthalene,86-89-5,251.15,686.74,253.53565542364,0.65752821171453,-0.0014351063871379,1.6464906491508e-06,0.0
C15H22,"1-pentyl-[1,2,3,4-tetrahydronaphthalene]",66359-06-6,277.38,665.19,242.14421161168,0.77623188952148,-0.0017339294402386,1.9439958319147e-06,0.0
C15H22,"2-pentyl-[1,2,3,4-tetrahydronaphthalene]",66359-07-7,277.38,671.54,246.02087106031,0.75200654455877,-0.001663803244888,1.8604390208585e-06,0.0
C15H24,nonylbenzene,1081-77-2,249.0,648.1,252.10423323413,0.99732711837,-0.0023581993224128,2.7026561173486e-06,0.0
C15H24,"1,2,4-triisopropylbenzene",948-32-3,273.13,629.08,200.21360840792,0.58685124168796,-0.0013060042704907,1.5721168463239e-06,0.0
C15H24,"1,3,5-triisopropylbenzene",717-74-8,265.75,626.08,199.8613599287,0.5337699333879,-0.0011750744872442,1.4477435396809e-06,0.0
C15H24,"3,5-di-tert-butyltoluene",15181-11-0,304.65,629.08,191.03202187876,0.64993653906124,-0.0014434288847908,1.6697961037011e-06,0.0
C15H24O,"2,6-di-tert-butyl-p-cresol",128-37-0,344.0,629.0,162.76695030158,1.9830589109891,-0.0045113740501724,4.3632205195424e-06,0.0
C15H24O,nonylphenol,25154-52-3,329.76,669.0,185.4868826068,1.9442377756966,-0.0043286436051648,4.080800790977e-06,0.0
C15H24O,"2,4-di-tert-butyl-5-methylphenol",497-39-2,335.25,646.83,180.91727103327,1.1207830981958,-0.0025871267799314,2.6713615282362e-06,0.0
C15H24O,"2,4-di-tert-butyl-6-methylphenol",616-55-7,324.15,640.33,185.34489848454,0.8617293933572,-0.0019651036125818,2.1090323291789e-06,0.0
C15H24O,4-nonylphenol,104-40-5,315.65,653.33,197.94220191263,1.2620096281786,-0.0029645338442071,3.0518997946561e-06,0.0
C15H24O,"4-nonylphenol, isomers",84852-15-3,329.76,653.33,189.17282366643,1.3199305297869,-0.0030819140874397,3.1248934593023e-06,0.0
C15H28,"1,1-dicyclohexylpropane",54934-91-7,249.75,661.78,257.74403589744,0.66122919568198,-0.0014661175730582,1.7231925287298e-06,0.0
C15H28,"1,2-dicyclohexylpropane",41851-34-7,251.15,662.25,272.02856850371,0.72365815617397,-0.0015991732304223,1.8404410453327e-06,0.0
C15H28,"1,3-dicyclohexylpropane",3178-24-3,256.15,665.75,302.596425585,0.82401549939868,-0.0018428705087744,2.1146795471535e-06,0.0
C15H28,"2,2-dicyclohexylpropane",54934-90-6,288.75,663.0,277.56311470683,0.8781933769712,-0.0019429694233204,2.1658546434151e-06,0.0
C15H28,1-decylcyclopentene,62184-75-2,234.4,630.37,264.67447068666,0.99528298340315,-0.0024366895966648,2.8454181795506e-06,0.0
C15H28,1-pentadecyne,765-13-9,283.16,626.29,242.22042199515,1.3336287248407,-0.0032413675500306,3.549212971102e-06,0.0
C15H28,2-pentadecyne,52112-25-1,364.41,641.43,69.899750594797,2.594427355379,-0.0057912067945318,5.2740473383362e-06,0.0
C15H28,3-pentadecyne,61886-61-1,364.41,630.99,47.073607731496,2.7492805977281,-0.0062047664590459,5.6751381893514e-06,0.0
C15H28O2,menthol 3-methylbutanoate,16409-46-4,370.0,653.54,316.51453826836,1.3966534204497,-0.0030409048033,3.1420805157084e-06,0.0
C15H28O2,butyl 10-undecenoate,109-42-2,370.0,653.54,314.68253885813,1.4090536518497,-0.0030705538578803,3.1717914313878e-06,0.0
C15H29Br,cis-1-bromo-1-pentadecene,66374-76-3,313.03,666.27,228.25455386522,1.8949911444891,-0.0043609976868481,4.2741161557514e-06,0.0
C15H29Br,trans-1-bromo-1-pentadecene,66374-77-4,313.03,666.27,228.25455386522,1.8949911444891,-0.0043609976868481,4.2741161557514e-06,0.0
C15H29Br3,"1,1,1-tribromopentadecane",62127-71-3,440.13,741.04,-65.582209690862,3.8099009709604,-0.0073103263741081,5.4532894911515e-06,0.0
C15H29Cl,cis-1-chloro-1-pentadecene,66374-78-5,283.15,672.55,274.21063899369,1.3023600415708,-0.0030521378872995,3.2038137303747e-06,0.0
C15H29Cl,trans-1-chloro-1-pentadecene,66374-79-6,283.15,672.55,274.21063899369,1.3023600415708,-0.0030521378872995,3.2038137303747e-06,0.0
C15H29Cl3,"1,1,1-trichloropentadecane",62108-59-2,350.49,701.65,194.93386185625,2.3388161644746,-0.0050370402005159,4.4748290358154e-06,0.0
C15H29F,cis-1-fluoro-1-pentadecene,66291-42-7,285.38,625.34,228.20076029278,1.5904294532705,-0.0039328297253996,4.2203766981146e-06,0.0
C15H29F,trans-1-fluoro-1-pentadecene,66291-43-8,285.38,625.34,228.20076029278,1.5904294532705,-0.0039328297253996,4.2203766981146e-06,0.0
C15H29F3,"1,1,1-trifluoropentadecane",62127-00-8,357.18,607.48,9.7507780811702,3.4380163818729,-0.0080264643271242,7.4162487600319e-06,0.0
C15H29I,cis-1-iodo-1-pentadecene,66291-44-9,311.29,692.79,267.10836237423,1.6202754637069,-0.0036183285597466,3.525819735347e-06,0.0
C15H29I,trans-1-iodo-1-pentadecene,66291-45-0,311.29,692.79,267.10836237423,1.6202754637069,-0.0036183285597466,3.525819735347e-06,0.0
C15H29N,pentadecanenitrile,18300-91-9,295.85,675.76,235.98046507948,1.6948990565321,-0.003973655949086,3.9631138886933e-06,0.0
C15H30,decylcyclopentane,1795-21-7,251.03,641.59,266.64723601139,1.009489773144,-0.0024194548277458,2.7475490845134e-06,0.0
C15H30,nonylcyclohexane,2883-02-05 00:00:00,262.96,646.23,268.20085717352,0.99574809523494,-0.002344275942351,2.6346469441151e-06,0.0
C15H30,"1-ethyl-1-methyl-2,4-diisopropylcyclohexane, [1R-(1alpha,2beta,4beta)]",515-12-8,262.96,643.71,272.11874053827,1.0227345109775,-0.0024027636305447,2.7250523380108e-06,0.0
C15H30,cyclopentadecane,295-48-7,337.35,675.43,280.38786177459,0.95291464857404,-0.001951382517254,1.9818322872817e-06,0.0
C15H30,1-pentadecene,13360-61-7,269.42,624.81,236.16567091461,1.4952741264307,-0.0036775819655717,4.0866722191792e-06,0.0
C15H30,2-methyl-1-tetradecene,52254-38-3,258.08,622.24,253.06874111714,1.3200566073737,-0.0032865660772684,3.6846259755612e-06,0.0
C15H30,7-pentadecene,15430-98-5,263.75,627.89,241.11731454202,1.4578479653568,-0.0036464294769066,3.9894147287792e-06,0.0
C15H30,8-pentadecene,15430-98-5,263.75,627.89,230.00964088514,1.541483992941,-0.0038742462807292,4.2317596837363e-06,0.0
C15H30Br2,"1,1-dibromopentadecane",62168-32-5,362.91,712.14,170.71230146235,2.4856571818611,-0.005247785275661,4.5249635152501e-06,0.0
C15H30Cl2,"1,1-dichloropentadecane",822-15-1,303.15,686.99,275.79680985448,1.7601308776634,-0.0040207580864698,3.9513131727643e-06,0.0
C15H30F2,"1,1-difluoropentadecane",62127-04-2,307.61,619.48,202.27637134154,2.0696569216582,-0.0050007949115093,5.111410151138e-06,0.0
C15H30I2,"1,1-diiodopentadecane",66325-78-8,359.43,831.36,341.41996033689,1.4587185319609,-0.0027551616501325,2.2852142066835e-06,0.0
C15H30O,pentadecanal,2765-11-09 00:00:00,300.15,649.32,214.94642991597,2.0513867218847,-0.00490947631073,4.9417927844583e-06,0.0
C15H30O,2-pentadecanone,2345-28-0,313.15,644.43,196.4665081261,2.127221428171,-0.0050231779596342,4.9490227120076e-06,0.0
C15H30O,8-pentadecanone,818-23-5,316.15,643.93,259.09377530757,2.0818963500511,-0.0049914447282529,5.0973428151905e-06,0.0
C15H30O,1-pentadeceN-3-ol,99814-65-0,300.65,639.74,327.76945322164,2.9362877800576,-0.0072167637586942,7.3830801476704e-06,0.0
C15H30O2,pentadecanoic acid,1002-84-2,325.68,689.03,300.0,2.258,-0.004966,4.3771e-06,0.0
C15H30O2,tetradecyl formate,5451-63-8,317.01,668.41,390.0,0.92063554010584,-0.0023103492799478,2.7872291603431e-06,0.0
C15H30O2,tridecyl acetate,1072-33-9,281.55,643.5,318.54534391459,1.5821450132885,-0.0037691212832527,4.1067763470027e-06,0.0
C15H30O2,dodecyl propanoate,6221-93-8,300.64,666.96,354.0,0.90813230946502,-0.0022770434990281,2.8518605782022e-06,0.0
C15H30O2,undecyl butanoate,5461-02-09 00:00:00,300.64,666.66,136.08696088909,2.2476786444039,-0.0054422340105614,5.1945815923291e-06,0.0
C15H30O2,octyl heptanoate,5132-75-2,250.65,635.58,228.43708187703,1.9094825344938,-0.0047370865847536,4.8577048536077e-06,0.0
C15H30O2,heptyl octanoate,4265-97-8,262.55,635.83,228.43708187703,1.9094825344938,-0.0047370865847536,4.8577048536077e-06,0.0
C15H30O2,propyl dodecanoate,3681-78-5,268.45,648.35,228.43708187703,1.9094825344938,-0.0047370865847536,4.8577048536077e-06,0.0
C15H30O2,isopropyl dodecanoate,10233-13-3,268.45,648.35,228.43708187703,1.9094825344938,-0.0047370865847536,4.8577048536077e-06,0.0
C15H30O2,methyl tetradecanoate,124-10-7,292.15,638.08,228.43708187703,1.9094825344938,-0.0047370865847536,4.8577048536077e-06,0.0
C15H30O2,ethyl tridecanoate,28267-29-0,268.45,648.35,228.43708187703,1.9094825344938,-0.0047370865847536,4.8577048536077e-06,0.0
C15H30S,thiacyclohexadecane,295-68-1,318.18,714.55,350.8191138397,0.71148264107606,-0.0013687068389471,1.4327460906073e-06,0.0
C15H31Br,1-bromopentadecane,629-72-1,292.15,678.83,270.37318624226,1.523001727023,-0.0035349005852742,3.5798075281802e-06,0.0
C15H31Cl,1-chloropentadecane,4862-03-07 00:00:00,287.85,667.94,270.43786375517,1.4537421965487,-0.0034386062604287,3.5771480860837e-06,0.0
C15H31F,1-fluoropentadecane,1555-17-5,290.15,624.63,214.50736994784,1.7895193608987,-0.0044086934945727,4.6212626514177e-06,0.0
C15H31I,1-iodopentadecane,35599-78-1,297.15,694.3,289.34429686686,1.7009244021393,-0.003921627175114,3.8149014257297e-06,0.0
C15H31NO2,1-nitropentadecane,39220-65-0,401.92,691.8,-81.197975055021,4.0068813731967,-0.0083346488003303,6.7131238233715e-06,0.0
C15H32,pentadecane,629-62-9,288.11,560.25,1975.8764604907,-15.998810704494,0.059163166805852,-9.1333008341347e-05,5.2495358904379e-08
C15H32,2-methyltetradecane,1560-95-8,264.85,618.67,250.77881752804,1.4224506234073,-0.003554283249578,3.9460532030398e-06,0.0
C15H32,3-methyltetradecane,18435-22-8,241.15,619.93,266.96694037386,1.3126716185497,-0.0033186651818119,3.7857271806485e-06,0.0
C15H32,"2,2-dimethyltridecane",61869-04-3,260.73,612.16,253.34507426549,1.3407495391887,-0.0033554624543481,3.7885943382457e-06,0.0
C15H32,"2,3-dimethyltridecane",18435-20-6,228.31,619.9,275.31252278684,1.2232711802171,-0.0031029285949301,3.6096307974364e-06,0.0
C15H32,"2,4-dimethyltridecane",61868-05-1,228.31,603.77,265.43038002935,1.294960286599,-0.0033499996380939,3.9341664268073e-06,0.0
C15H32O,1-pentadecanol,629-76-5,327.04,650.27,-178.52794516301,4.8731094693286,-0.010929571815817,9.2609585430041e-06,0.0
C15H32O,2-pentadecanol,1653-34-5,308.15,657.68,256.26970405408,1.7799268323636,-0.0041155110588125,4.1263603965491e-06,0.0
C15H32O,3-pentadecanol,53346-71-7,311.95,697.01,-506.89479857374,15.211094243543,-0.038054481249803,3.2932802148335e-05,0.0
C15H32O,"2,8-dimethyl-6-isobutylnonanol-4",10143-20-1,312.38,668.32,321.8140767128,4.6998951359452,-0.011460435118015,1.1007091628751e-05,0.0
C15H32O2,"1,2-pentadecanediol",33968-47-7,364.95,694.61,29.688583562376,3.6510819473127,-0.0079331311001392,6.6645277402496e-06,0.0
C15H32O2,"1,15-pentadecanediol",14722-40-8,360.15,715.41,93.574793879622,3.2579145783917,-0.0069996667093377,5.8665901331623e-06,0.0
C15H32S,1-pentadecanethiol,25276-70-4,290.93,679.32,280.26885102192,1.4452782165694,-0.0033374747642649,3.4060893048629e-06,0.0
C15H32S,2-pentadecanethiol,62155-05-9,280.15,671.58,298.04271368969,1.3113783684424,-0.0030682836945614,3.2383619611186e-06,0.0
C15H32S,2-thiahexadecane,7289-45-4,284.16,679.08,320.31129126991,1.1291284133372,-0.0025398509223975,2.7361990303113e-06,0.0
C15H32S,3-thiahexadecane,66271-81-6,284.16,679.08,319.24815571638,1.1253807572494,-0.0025314209797453,2.7271173945715e-06,0.0
C15H32S,4-thiahexadecane,66271-82-7,284.16,679.08,318.75735378516,1.1236506327706,-0.0025275292538783,2.7229248112787e-06,0.0
C15H32S,5-thiahexadecane,66271-83-8,284.16,679.08,318.75735378516,1.1236506327706,-0.0025275292538783,2.7229248112787e-06,0.0
C15H33N,pentadecylamine,2570-26-5,309.65,666.33,242.71353322497,2.0085279679621,-0.0046616232645498,4.555478615299e-06,0.0
C15H33N,methyltetradecylamine,29369-63-9,301.15,644.43,233.37727382566,2.0493137780949,-0.0049034022292968,4.942672228274e-06,0.0
C15H33N,ethyltridecylamine,59570-06-8,310.97,642.88,206.63956581793,2.2413941050163,-0.0053224876976834,5.2536191483223e-06,0.0
C15H33N,dimethyltridecylamine,17373-29-4,290.78,643.78,255.41159625365,1.4845963020202,-0.0035321701616989,3.705595773185e-06,0.0
C15H33N,diethylundecylamine,54334-64-4,290.78,612.56,205.94909441622,1.964331927599,-0.0049005755787103,5.1683501238573e-06,0.0
C15H33N,tripentylamine,621-77-2,290.78,589.71,174.52804492979,2.2060613602649,-0.0056508345492101,6.0323680475252e-06,0.0
C15H33N,triisopentylamine,645-41-0,290.78,609.86,242.7778144075,0.90163423713961,-0.0020954117395912,2.4382908757973e-06,0.0
C15H33N,tris(2-methylbutyl)amine,620-43-9,290.78,608.36,219.99044017519,1.0227555054524,-0.0024134141332943,2.8091782716536e-06,0.0
C16H10,fluoranthene,206-44-0,383.33,780.48,181.4817941843,1.0978699636443,-0.0020640726712333,1.7777046779914e-06,0.0
C16H10,pyrene,129-00-0,423.81,801.98,160.69832613662,1.063020483706,-0.001889241970708,1.5260481466188e-06,0.0
C16H12,1-phenylnaphthalene,605-02-7,318.15,728.08,237.05666412894,0.73396635125316,-0.0014588443435868,1.487307723346e-06,0.0
C16H16,"1,1-diphenyl-1-butene",1726-14-3,271.96,679.35,235.02068509227,0.60650976006229,-0.001296836283856,1.4856818821993e-06,0.0
C16H16,"1,3-diphenyl-1-butene",7614-93-9,320.65,687.5,231.77946640463,0.86596067631878,-0.0018804031957222,1.9692837115532e-06,0.0
C16H16,"cis-2,3-diphenyl-2-butene",782-05-8,340.65,686.84,221.66526803099,0.90958010599103,-0.0019646487841395,2.0173521769994e-06,0.0
C16H16,"trans-2,3-diphenyl-2-butene",782-06-9,380.15,686.84,206.53142089312,1.0077978777172,-0.0021551653630604,2.1224658967399e-06,0.0
C16H18,"1,1-diphenylbutane",719-79-9,247.95,667.87,236.30971653164,0.66059575863617,-0.0014581391713395,1.726728758499e-06,0.0
C16H18,"1,2-diphenylbutane",5223-59-6,302.63,671.23,197.6135737226,0.74025425840927,-0.00163043072396,1.7834183212353e-06,0.0
C16H18,"1,4-diphenylbutane",1083-56-3,325.65,684.23,196.98889906108,1.1675631667816,-0.0026374475174143,2.6713974103608e-06,0.0
C16H18,"1,3-diphenylbutane, (-n++)",116783-21-2,302.63,672.23,198.38800968097,0.76479349876674,-0.0016900769008306,1.8408589108584e-06,0.0
C16H18,"1,3-diphenyl-2-methylpropane",1520-46-3,239.45,677.23,229.52241334035,0.71463203112078,-0.0016294796129623,1.873868585992e-06,0.0
C16H18,"DL-2,3-diphenylbutane",2726-21-8,302.63,677.75,205.05021283143,0.89280453796246,-0.002001340802122,2.132340144067e-06,0.0
C16H18,"meso-2,3-diphenylbutane",4613-11-23 00:00:00,397.45,674.27,156.75819633052,1.1012223423264,-0.0023954363292996,2.3326700883938e-06,0.0
C16H20,1-hexylnaphthalene,2876-53-1,255.15,704.08,271.98748284993,0.68840481557686,-0.0014601773073092,1.6579166461304e-06,0.0
C16H20,2-hexylnaphthalene,2876-46-2,267.65,699.82,266.77233920848,0.74810733871104,-0.0016274533603056,1.792086900894e-06,0.0
C16H20,"1-isopropyl-2,4,7-trimethylnaphthalene",6995-30-8,303.85,694.75,262.67455932945,0.75618499747739,-0.0015872875931922,1.7338200942719e-06,0.0
C16H20,"1,2,5-trimethyl-8-isopropylnaphthalene",6897-76-3,360.15,694.75,239.59473551507,0.90662823830678,-0.0018937929559197,1.9402632813454e-06,0.0
C16H20,"1,3,8-trimethyl-5-isopropylnaphthalene",6897-88-7,294.65,694.75,264.63449320716,0.74348135695825,-0.001564630936813,1.7267881677303e-06,0.0
C16H20,"2,6-diisopropylnaphthalene",24157-81-1,341.65,680.35,211.70874137611,0.55930239578785,-0.0011232356654831,1.2438852806686e-06,0.0
C16H20,bis(isopropyl)naphthalene,38640-62-9,303.85,694.75,263.78019892856,0.74893164587762,-0.0015699575997135,1.7155744322585e-06,0.0
C16H22O4,dibutyl phthalate,84-74-2,238.15,697.08,268.6982126837,1.3000962629952,-0.0030111610686309,3.2958007800258e-06,0.0
C16H24,"1-hexyl-[ 1,2,3,4-tetrahydronaphthalene]",66325-11-9,288.65,677.75,250.94712871023,0.91792521297393,-0.0020401372825267,2.1848056865113e-06,0.0
C16H24,"2-hexyl-[1,2,3,4-tetrahydronaphthalene]",66325-09-5,288.65,683.61,254.98079349493,0.89233370148012,-0.0019673416972393,2.1015350423448e-06,0.0
C16H24,"1,2,3,4-tetrahydro-6-ethyl-1,1,4,4-tetramethylnaphthalene",80-81-9,288.65,680.68,308.39501459086,1.04990458491,-0.0023300619222457,2.5221892758359e-06,0.0
C16H26,decylbenzene,104-72-3,258.77,662.02,263.48135356851,1.1703216271069,-0.0027645017834296,3.0622456720449e-06,0.0
C16H26,pentaethylbenzene,605-01-6,327.66,636.9,168.37966457923,2.0501469826365,-0.0047530394707845,4.6619500594729e-06,0.0
C16H26,(1-methylnonyl)benzene,4537-13-7,272.65,650.49,210.55369336943,1.0119068798111,-0.0024146893079071,2.6340596671875e-06,0.0
C16H26O,"2,6-di-tert-butyl-4-ethylphenol",4130-42-1,317.15,647.58,208.71837484024,0.74012835315859,-0.0016458171422324,1.796181260599e-06,0.0
C16H26O,"2,4-di-tert-amylphenol",120-95-6,317.15,647.58,208.71837484024,0.74012835315859,-0.0016458171422324,1.796181260599e-06,0.0
C16H28S,3-dodecylthiophene,104934-52-3,330.0,689.08,346.03188030924,0.93463266670686,-0.0018871360929373,2.0855176949611e-06,0.0
C16H30,1-hexadecyne,629-74-3,288.16,640.71,247.02944050177,1.5006897377288,-0.0035989983394162,3.8036954895971e-06,0.0
C16H30,2-hexadecyne,629-75-4,293.15,655.67,251.21613956524,1.4229240708301,-0.003332578204756,3.4666378675707e-06,0.0
C16H30,3-hexadecyne,61886-62-2,375.68,644.15,18.834173214272,3.1201942352538,-0.0068940972513117,6.0848195364743e-06,0.0
C16H30,"1,1-dicyclohexylbutane",54890-00-5,262.75,667.13,268.89741142211,0.7856678339373,-0.0017601285965292,1.998071307305e-06,0.0
C16H30,"1,4-dicyclohexylbutane",6165-44-2,285.15,673.15,307.28434084505,1.0889312480248,-0.0024614320786566,2.6568310650629e-06,0.0
C16H30,"1,3-dicyclohexyl-2-methylpropane",2883-08-01 00:00:00,273.75,668.25,301.37146545056,0.90876842559926,-0.0020303099710687,2.2664264039986e-06,0.0
C16H30,1-undecylcyclopentene,62184-76-3,245.67,643.42,275.94468568851,1.1200188883631,-0.0027202319338239,3.0730570328554e-06,0.0
C16H30,"1,3-dicyclohexylbutane",41851-35-8,273.88,672.24,231.85826267715,0.7608252573938,-0.0017059087749629,1.8434992503801e-06,0.0
C16H30O2,7-hexadecenoic acid,1191-75-9,306.15,753.0,449.76912241735,0.65695908420523,-0.0011493767992234,1.3064883839546e-06,0.0
C16H30O2,9-hexadecenoic acid,2091-29-4,273.65,753.0,457.359472185,0.60897758422542,-0.0010573083104713,1.2510638354478e-06,0.0
C16H30O2,cis-9-hexadecenoic acid,373-49-9,273.05,753.0,457.49332705209,0.60813143648528,-0.0010556846942082,1.2500864304794e-06,0.0
C16H31Br,cis-1-bromo-1-hexadecene,66271-67-8,324.3,678.71,216.54575140329,2.1855897554923,-0.0049443513454809,4.6671042445199e-06,0.0
C16H31Br,trans-1-bromo-1-hexadecene,66271-68-9,324.3,678.71,216.54575140329,2.1855897554923,-0.0049443513454809,4.6671042445199e-06,0.0
C16H31Br3,"1,1,1-tribromohexadecane",62127-72-4,451.4,751.31,-138.23218675543,4.3599118708542,-0.0082296357291937,5.971167278545e-06,0.0
C16H31Cl,cis-1-chloro-1-hexadecene,66271-69-0,294.42,687.19,271.31915951333,1.5076407274025,-0.0034668404937811,3.4722894449212e-06,0.0
C16H31Cl,trans-1-chloro-1-hexadecene,66271-70-3,294.42,687.19,271.31915951333,1.5076407274025,-0.0034668404937811,3.4722894449212e-06,0.0
C16H31Cl3,"1,1,1-trichlorohexadecane",62108-60-5,361.76,714.22,172.9801281906,2.6691380764721,-0.0056478881848614,4.8500489823957e-06,0.0
C16H31F,cis-1-fluoro-1-hexadecene,66271-71-4,296.65,648.08,225.77273005231,1.7894053741125,-0.0042830297411884,4.3553351979693e-06,0.0
C16H31F,trans-1-fluoro-1-hexadecene,66271-72-5,296.65,648.08,225.77273005231,1.7894053741125,-0.0042830297411884,4.3553351979693e-06,0.0
