molecular formula,substance name,CAS No.,"temperature, Tmin (K)","temperature, Tmax (K)",A,B,C,D
C14H14,"1,3-dimethyl-5-phenyl benzene",17057-88-4,250,1500,-0.00229527915316485,1.23453881281844e-05,8.100165286052259e-08,-2.8670401336578898e-11
C14H14,"1,3-dimethyl-4-phenyl benzene",,250,1500,-0.0023628614205085303,1.2684902997133699e-05,8.28271410761171e-08,-2.9331991636069e-11
C14H14,"2,6-dimethylbiphenyl",3976-34-9,250,1500,-0.00232671393572157,1.1910603845858e-05,8.40430359277964e-08,-3.05936706768092e-11
C14H14,"3,4-dimethylbiphenyl",'4433-11-8',250,1500,-0.00210209911191893,1.06940764577884e-05,8.48400017849791e-08,-3.06492252609513e-11
C14H14,4-ethylbiphenyl,5707-44-8,250,1500,-0.00243919838151748,1.1849528682988699e-05,8.5580550661376e-08,-3.0929189296384107e-11
C14H14,"1,2-diphenylethane",103-29-7,250,1500,-0.0031337999550917197,1.5075747908438598e-05,7.721313894534679e-08,-2.7612617372227803e-11
C14H14,"1,1-diphenylethane",612-00-0,250,1500,-0.00325873627412602,1.5632380859160197e-05,7.92316463718263e-08,-2.8375478690665196e-11
C14H14,"3,4'-dimethylbiphenyl",7383-90-6,250,1500,-0.00210288343716392,1.0665857033139801e-05,8.67661591000337e-08,-3.12971267975823e-11
C14H14,"2,3-dimethylbiphenyl",3864-18-4,250,1500,-0.00214622164673106,1.0893554786811801e-05,8.67618431486621e-08,-3.13407501213961e-11
C14H14,"3,3'-dimethylbiphenyl",612-75-9,250,1500,-0.00204533984588762,1.04538547660201e-05,8.1334012778811e-08,-2.94112893785215e-11
C14H14,"2,4'-dimethlbiphenyl",611-61-0,250,1500,-0.00219827656641952,1.12015688463985e-05,8.49794430167668e-08,-3.07918463547851e-11
C14H14,"2,3'-trimethylbiphenyl",611-43-8,250,1500,-0.00218238786536972,1.1160782766371901e-05,8.264050650325299e-08,-2.99855693199531e-11
C14H14,"2,2'-dimethylbiphenyl",605-39-0,250,1500,-0.0023763332147693898,1.21825229548165e-05,8.392701539619219e-08,-3.05978603384752e-11
C14H14,4-methyldiphenylmethane,620-83-7,250,1500,-0.0026478060284410303,1.3345834360322801e-05,7.96278940495818e-08,-2.8380873674528104e-11
C14H14,3-methyldiphenylmethane,620-47-3,250,1500,-0.00267819552698666,1.35067766489253e-05,7.966560452885291e-08,-2.84208656171332e-11
C14H14,2-methyldiphenylmethane,713-36-0,250,1500,-0.00266405699596298,1.3431830895806698e-05,7.96485334872187e-08,-2.84024706175583e-11
C14H14,"4,4'-dimethylbiphenyl",613-33-2,250,1500,-0.00200174962223769,1.01634829129439e-05,8.51868442646678e-08,-3.06592925385405e-11
C14H14O,dibenzyl ether,103-50-4,250,1500,-0.00278504989905247,1.0832350346314599e-05,7.65610723163016e-08,-2.7993099163577503e-11
C14H16,"1,2,4,6-tetramethylnaphthalene",66577-21-7,250,1500,-0.00126522918834895,8.89247332218968e-06,7.8400887581664e-08,-2.76578783370706e-11
C14H16,"1,3,6,7-tetramethylnaphthalene",7435-50-9,250,1500,-0.00126522918834895,8.89247332218968e-06,7.8400887581664e-08,-2.76578783370706e-11
C14H16,"1,2-dimethyl-4-ethylnaphthalene",66577-38-6,250,1500,-0.00155431252982818,9.88950463287835e-06,7.776241776970909e-08,-2.7458302677794605e-11
C14H16,"1,3-dimethyl-5-ethylnaphthalene",66577-40-0,250,1500,-0.00155431252982818,9.88950463287835e-06,7.776241776970909e-08,-2.7458302677794605e-11
C14H16,"1,4-dimethyl-5-ethylnaphthalene",66309-90-8,250,1500,-0.00155431252982818,9.88950463287835e-06,7.776241776970909e-08,-2.7458302677794605e-11
C14H16,"1,3-dimethyl-6-ethylnaphthalene",39622-45-2,250,1500,-0.00155431252982818,9.88950463287835e-06,7.776241776970909e-08,-2.7458302677794605e-11
C14H16,"1,4-dimethyl-6-ethylnaphthalene",66610-92-2,250,1500,-0.00155431252982818,9.88950463287835e-06,7.776241776970909e-08,-2.7458302677794605e-11
C14H16,"1,2-dimethyl-7-ethylnaphthalene",66577-39-7,250,1500,-0.00155431252982818,9.88950463287835e-06,7.776241776970909e-08,-2.7458302677794605e-11
C14H16,"1,2,3,4-tetramethylnaphthalene",3031-15-0,250,1500,-0.00126522918834895,8.89247332218968e-06,7.8400887581664e-08,-2.76578783370706e-11
C14H16,"1,2,3,6-tetramethylnaphthalene",66577-20-6,250,1500,-0.00126522918834895,8.89247332218968e-06,7.8400887581664e-08,-2.76578783370706e-11
C14H16,"2,5-dimethyl-3-ethylnaphthalene",,250,1500,-0.00155431252982818,9.88950463287835e-06,7.776241776970909e-08,-2.7458302677794605e-11
C14H16,"1,2,4,7-tetramethylnaphthalene",16020-17-0,250,1500,-0.00126522918834895,8.89247332218968e-06,7.8400887581664e-08,-2.76578783370706e-11
C14H16,"1,2,4,8-tetramethylnaphthalene",66577-22-8,250,1500,-0.00126522918834895,8.89247332218968e-06,7.8400887581664e-08,-2.76578783370706e-11
C14H16,"1,2,5,6-tetramethylnaphthalene",2131-43-3,250,1500,-0.00126522918834895,8.89247332218968e-06,7.8400887581664e-08,-2.76578783370706e-11
C14H16,"1,2,5,8-tetramethylnaphthalene",3031-16-1,250,1500,-0.00126522918834895,8.89247332218968e-06,7.8400887581664e-08,-2.76578783370706e-11
C14H16,"4,6-dimethyl-1-ethylnaphthalene",66577-15-9,250,1500,-0.00155431252982818,9.88950463287835e-06,7.776241776970909e-08,-2.7458302677794605e-11
C14H16,"1,3,5,8-tetramethylnaphthalene",14558-12-4,250,1500,-0.00126522918834895,8.89247332218968e-06,7.8400887581664e-08,-2.76578783370706e-11
C14H16,"1,6-diethylnaphthalene",19182-13-9,250,1500,-0.0018424308760072899,1.08830468506768e-05,7.71254098117948e-08,-2.7259059629503802e-11
C14H16,"1,4,5,8-tetramethylnaphthalene",2717-39-7,250,1500,-0.00126522918834895,8.89247332218968e-06,7.8400887581664e-08,-2.76578783370706e-11
C14H16,"1,4,6,7-tetramethylnaphthalene",13764-18-6,250,1500,-0.00126522918834895,8.89247332218968e-06,7.8400887581664e-08,-2.76578783370706e-11
C14H16,"2,3,6,7-tetramethylnaphthalene",1134-40-3,250,1500,-0.00126522918834895,8.89247332218968e-06,7.8400887581664e-08,-2.76578783370706e-11
C14H16,7-methyl-1-isopropylnaphthalene,66577-17-1,250,1500,-0.00129982015834946,9.0954317799034e-06,7.938731253095179e-08,-2.8026167478018603e-11
C14H16,"1,3,6,8-tetramethylnaphthalene",14558-14-6,250,1500,-0.00129982015834946,9.0954317799034e-06,7.938731253095179e-08,-2.8026167478018603e-11
C14H16,"1,2,6,8-tetramethylnaphthalene",66577-00-2,250,1500,-0.00126522918834895,8.89247332218968e-06,7.8400887581664e-08,-2.76578783370706e-11
C14H16,2-tert-butylnaphthalene,2876-35-9,250,1500,-0.00206865096518375,1.4123385818253302e-05,7.58547865612536e-08,-2.7089565148506897e-11
C14H16,1-butylnaphthalene,1634-09-9,250,1500,-0.00191814349599822,1.32059323054304e-05,7.25292691746187e-08,-2.5845632741077698e-11
C14H16,2-butylnaphthalene,1134-62-9,250,1500,-0.00192859558792236,1.3208634064931698e-05,7.017547535205869e-08,-2.50711970125833e-11
C14H16,1-sec-butylnaphthalene,1680-58-6,250,1500,-0.0017289582867781,1.21584217060964e-05,7.179423962950269e-08,-2.54164017814409e-11
C14H16,2-sec-butylnaphthalene,'4614-03-3',250,1500,-0.0017289582867781,1.21584217060964e-05,7.179423962950269e-08,-2.54164017814409e-11
C14H16,1-isobutylnaphthalene,16727-91-6,250,1500,-0.00204678660517952,1.39196675784853e-05,7.219011074741481e-08,-2.58470252679151e-11
C14H16,"2,3-diethylnaphthalene",66610-91-1,250,1500,-0.0018424308760072899,1.08830468506768e-05,7.71254098117948e-08,-2.7259059629503802e-11
C14H16,1-tert-butylnaphthalene,17085-91-5,250,1500,-0.00208827830823955,1.42331565774331e-05,7.58710352852384e-08,-2.7112518027865298e-11
C14H16,"2,4-dimethyl-1-ethylnaphthalene",66577-14-8,250,1500,-0.00155431252982818,9.88950463287835e-06,7.776241776970909e-08,-2.7458302677794605e-11
C14H16,1-methyl-2-propylnaphthalene,39036-65-2,250,1500,-0.0018424308760072899,1.08830468506768e-05,7.71254098117948e-08,-2.7259059629503802e-11
C14H16,2-methyl-1-propylnaphthalene,54774-89-9,250,1500,-0.0018424308760072899,1.08830468506768e-05,7.71254098117948e-08,-2.7259059629503802e-11
C14H16,"1,4-diethylnaphthalene",37796-58-0,250,1500,-0.0018424308760072899,1.08830468506768e-05,7.71254098117948e-08,-2.7259059629503802e-11
C14H16,2-isobutylnaphthalene,26490-07-3,250,1500,-0.0017289582867781,1.21584217060964e-05,7.179423962950269e-08,-2.54164017814409e-11
C14H16,"1,7-diethylnaphthalene",66577-37-5,250,1500,-0.0018424308760072899,1.08830468506768e-05,7.71254098117948e-08,-2.7259059629503802e-11
C14H16,3-methyl-2-propylnaphthalene,66577-19-3,250,1500,-0.0018424308760072899,1.08830468506768e-05,7.71254098117948e-08,-2.7259059629503802e-11
C14H16,"1,2-diethylnaphthalene",19182-11-7,250,1500,-0.0018424308760072899,1.08830468506768e-05,7.71254098117948e-08,-2.7259059629503802e-11
C14H16,2-methyl-8-isopropylnaphthalene,,250,1500,-0.00223670123870059,1.29388490202174e-05,7.98982830688801e-08,-2.8497833916528198e-11
C14H16,1-methyl-7-isopropylnaphthalene,490-65-3,250,1500,-0.00224784270185198,1.29998137229946e-05,7.99083642693024e-08,-2.8511029209224304e-11
C14H16,1-methyl-6-isopropylnaphthalene,10136-83-1,250,1500,-0.0019289675597509,1.1285285995886801e-05,7.939851792580549e-08,-2.80345316796394e-11
C14H16,1-methyl-4-isopropylnaphthalene,1680-53-1,250,1500,-0.0019289675597509,1.1285285995886801e-05,7.939851792580549e-08,-2.80345316796394e-11
C14H16,1-methyl-3-isopropylnaphthalene,66577-16-0,250,1500,-0.0019289675597509,1.1285285995886801e-05,7.939851792580549e-08,-2.80345316796394e-11
C14H16,3-methyl-2-isopropylnaphthalene,66577-18-2,250,1500,-0.0019289675597509,1.1285285995886801e-05,7.939851792580549e-08,-2.80345316796394e-11
C14H16,2-methyl-1-isopropylnaphthalene,32114-79-7,250,1500,-0.0019289675597509,1.1285285995886801e-05,7.939851792580549e-08,-2.80345316796394e-11
C14H20,"1-butyl-[1,2,3,4-tetrahydronaphthalene]",38857-76-0,250,1500,-0.00278273020518302,1.2650296057229902e-05,9.094410903568269e-08,-3.24073990732221e-11
C14H20,"2-butyl-[1,2,3,4-tetrahydronaphthalene]",36230-28-1,250,1500,-0.0027149540356635102,1.22898848384694e-05,9.08865903085008e-08,-3.23305915218618e-11
C14H20,"1,2,3,4-tetrahydro-1,1,2,6-tetramethylnaphthalene",1681-22-7,250,1500,-0.00150167203823387,6.33095199097316e-06,9.481774224803421e-08,-3.36790786166829e-11
C14H20,"5-butyl-1,2,3,4-tetrahydronaphthalene",66325-42-6,250,1500,-0.00156805047918461,6.68774459361507e-06,9.85271395473552e-08,-3.50131270117187e-11
C14H20,"1,2,3,4-tetrahydro-5-isobutylnaphthalene",5458-54-8,250,1500,-0.0014749868760357198,6.18780028403445e-06,9.333140003550732e-08,-3.3144530271738304e-11
C14H20O2,2-(4-isobutylphenyl)butyric acid,55837-18-8,250,1500,-0.0012191827386997302,1.0256171153226699e-05,5.8637411814585695e-08,-2.1156949390137103e-11
C14H22,"1,3-di-tert-butylbenzene",1014-60-4,250,1500,-0.00261228242003224,1.8817031716058998e-05,7.71517715837318e-08,-2.7290592688041098e-11
C14H22,(1-methylheptyl)benzene,777-22-0,250,1500,-0.00261228242003224,1.8817031716058998e-05,7.71517715837318e-08,-2.7290592688041098e-11
C14H22,"1,4-di-tert-butylbenzene",1012-72-2,250,1500,-0.0036829217310661603,2.0017914486468103e-05,7.958994140428881e-08,-2.92042697760963e-11
C14H22,"1,2,3,5-tetraethylbenzene",38842-05-6,250,1500,-0.00346253419800945,2.3677963868616602e-05,6.925625147311719e-08,-2.31623032611898e-11
C14H22,octylbenzene,2189-60-8,250,1500,-0.000550010223501237,5.4798396220430805e-06,9.363194384111811e-08,-3.32675627322933e-11
C14H22,"1,2,3,4-tetraethylbenzene",642-32-0,250,1500,-0.00266256128903137,1.91163826508682e-05,7.71201804055849e-08,-2.7312530024198e-11
C14H22,"1,2,4,5-tetraethylbenzene",635-81-4,250,1500,-0.0019293016610211898,1.5198861855076199e-05,8.16048085327813e-08,-2.89386662461048e-11
C14H22O,p-tert-octylphenol,140-66-9,250,1500,-0.0023652265759744897,1.90953130337517e-05,5.4207985324905503e-08,-1.98631049688465e-11
C14H22O,"2,4-di-tert-butylphenol",96-76-4,250,1500,-0.0023652265759744897,1.90953130337517e-05,5.4207985324905503e-08,-1.98631049688465e-11
C14H22O,"2,6-di-sec-butylphenol",5510-99-6,250,1500,-0.0023652265759744897,1.90953130337517e-05,5.4207985324905503e-08,-1.98631049688465e-11
C14H22O,"2,6-di-tert-butylphenol",128-39-2,250,1500,-0.0023652265759744897,1.90953130337517e-05,5.4207985324905503e-08,-1.98631049688465e-11
C14H22O,4-octylphenol,1806-26-4,250,1500,-0.0023652265759744897,1.90953130337517e-05,5.4207985324905503e-08,-1.98631049688465e-11
C14H22O,tert-octylphenol,27193-28-8,250,1500,-0.0023652265759744897,1.90953130337517e-05,5.4207985324905503e-08,-1.98631049688465e-11
C14H22O,"3,5-bis(1,1-dimethylethyl)phenol",1138-52-9,250,1500,-0.0023652265759744897,1.90953130337517e-05,5.4207985324905503e-08,-1.98631049688465e-11
C14H22O,2-isopropyl-6-(1-methylbutyl)phenol,74926-98-0,250,1500,-0.0023652265759744897,1.90953130337517e-05,5.4207985324905503e-08,-1.98631049688465e-11
C14H23N,"2,6-diisopropyl-N,N-dimethylaniline",2909-77-5,250,1500,-0.00228523410381322,1.6978660636068697e-05,5.40100857659271e-08,-1.9641176088923e-11
C14H23N,N-(2-ethylhexyl)aniline,10137-80-1,250,1500,-0.00228523410381322,1.6978660636068697e-05,5.40100857659271e-08,-1.9641176088923e-11
C14H24S,3-decylthiophene,65016-55-9,250,1500,-0.000106616150171168,4.374606774742849e-06,8.08947530489901e-08,-2.8502709687953897e-11
C14H26,"1,1-dicyclohexylethane",2319-61-1,250,1500,-0.0032081613121542197,8.436756836319859e-06,1.19759740559932e-07,-4.263507054561011e-11
C14H26,"1,2-dicyclohexylethane",3321-50-4,250,1500,-0.000337204154838819,-4.13509944444978e-06,1.3103356616609302e-07,-4.65376683575604e-11
C14H26,1-nonylcyclopentene,62184-74-1,250,1500,-0.0030802354191846,1.70781271901926e-05,8.45822380752021e-08,-2.8836016140835802e-11
C14H26,1-tetradecyne,765-10-6,250,1500,-0.0019733578232386897,1.55424849443178e-05,7.418491516191809e-08,-2.6168497217674698e-11
C14H26,3-tetradecyne,60212-32-0,250,1500,-0.00158875909632226,1.2926281363701599e-05,8.44731397074232e-08,-2.97815908350155e-11
C14H26,7-tetradecyne,35216-11-6,250,1500,-0.00159858279988481,1.2882111357742802e-05,8.10548281450678e-08,-2.86240302247754e-11
C14H26,"1,13-tetradecadiene",21964-49-8,250,1500,-0.00015141971641656498,5.8790078321628095e-06,1.1412421859067499e-07,-4.0629948023503e-11
C14H26,2-tetradecene,638-60-8,250,1500,-0.0016712672805985099,1.30083380603975e-05,8.626759133974809e-08,-3.04694860731851e-11
C14H26O2,isodecyl methacrylate,29964-84-9,250,1500,-0.0020836408957863803,1.54567488435969e-05,8.82132607276321e-08,-3.0761092538060996e-11
C14H26O2,citronellyl isobutyrate,97-89-2,250,1500,-0.0020836408957863803,1.54567488435969e-05,8.82132607276321e-08,-3.0761092538060996e-11
C14H26O2,"2,6-dimethyl-2-octeN-8-yl butyrate",141-16-2,250,1500,-0.0020836408957863803,1.54567488435969e-05,8.82132607276321e-08,-3.0761092538060996e-11
C14H26O2,citronellyl butyrate,141-16-2,250,1500,-0.0020836408957863803,1.54567488435969e-05,8.82132607276321e-08,-3.0761092538060996e-11
C14H26O2,9-tetradecenoic acid,13147-06-3,250,1500,-0.000159582669203072,5.483397353937271e-06,7.81183333376489e-08,-2.7194538833225e-11
C14H26O2,methyl 12-tridecenoate,29780-00-5,250,1500,-0.0020836408957863803,1.54567488435969e-05,8.82132607276321e-08,-3.0761092538060996e-11
C14H26O2,5-tetradecenoic acid,544-66-1,250,1500,-0.000159582669203072,5.483397353937271e-06,7.81183333376489e-08,-2.7194538833225e-11
C14H26O2,4-tetradecenoic acid,544-65-0,250,1500,-0.000159582669203072,5.483397353937271e-06,7.81183333376489e-08,-2.7194538833225e-11
C14H26O2,decyl methacrylate,3179-47-3,250,1500,-0.0020836408957863803,1.54567488435969e-05,8.82132607276321e-08,-3.0761092538060996e-11
C14H26O2,cis-7-dodecenyl acetate,14959-86-5,250,1500,-0.0020836408957863803,1.54567488435969e-05,8.82132607276321e-08,-3.0761092538060996e-11
C14H27Br,cis-1-bromo-1-tetradecene,66827-02-9,250,1500,-0.0011297881338107401,8.11524418322546e-06,6.143159144081191e-08,-2.2953801565402802e-11
C14H27Br,trans-1-bromo-1-tetradecene,66827-03-0,250,1500,-0.0011297881338107401,8.11524418322546e-06,6.143159144081191e-08,-2.2953801565402802e-11
C14H27Br3,"1,1,1-tribromotetradecane",62155-25-3,250,1500,-0.00106637765836002,8.93107662105706e-06,2.8448936150381702e-08,-9.3402886440763e-12
C14H27Cl,cis-1-chloro-1-tetradecene,66827-04-1,250,1500,-0.000955186808894407,8.26043880648827e-06,7.375171245747511e-08,-2.7161057749247603e-11
C14H27Cl,trans-1-chloro-1-tetradecene,66827-05-2,250,1500,-0.000955186808894407,8.26043880648827e-06,7.375171245747511e-08,-2.7161057749247603e-11
C14H27Cl3,"1,1,1-trichlorotetradecane",62108-58-1,250,1500,-0.0012093903799770401,1.06695479639649e-05,5.4684226163596394e-08,-2.01002675078728e-11
C14H27F,cis-1-fluoro-1-tetradecene,66827-06-3,250,1500,-0.00246854141819339,1.7745983802594698e-05,6.620344448863111e-08,-2.21481249178561e-11
C14H27F,trans-1-fluoro-1-tetradecene,66827-07-4,250,1500,-0.00246854141819339,1.7745983802594698e-05,6.620344448863111e-08,-2.21481249178561e-11
C14H27F3,"1,1,1-trifluorotetradecane",62126-99-2,250,1500,-0.00552599425380894,4.03979679506387e-05,3.5686114197928104e-08,-1.08346613477909e-11
C14H27I,cis-1-iodo-1-tetradecene,66827-08-5,250,1500,-0.000808194417557178,7.33248661625549e-06,5.9021288987874994e-08,-2.14314139279358e-11
C14H27I,trans-1-iodo-1-tetradecene,66827-09-6,250,1500,-0.000808194417557178,7.33248661625549e-06,5.9021288987874994e-08,-2.14314139279358e-11
C14H27I3,"1,1,1-triiodotetradecane",,250,1500,-0.000566970390780504,6.52835726214461e-06,3.13639755198528e-08,-1.0565321211821198e-11
C14H27N,tetradecanenitrile,629-63-0,250,1500,-0.0010527424004895302,9.111052367035221e-06,6.39884136959624e-08,-2.2651817939275602e-11
C14H28,trans-7-tetradecene,41446-63-3,250,1500,-0.00215038975321645,1.62493616068884e-05,7.62379944524854e-08,-2.6914096933064697e-11
C14H28,nonylcyclopentane,2882-98-6,250,1500,-0.0019557979290661,8.40987204051433e-06,1.02415036084757e-07,-3.78257589718427e-11
C14H28,octylcyclohexane,1795-15-9,250,1500,-0.00260224300866238,1.3211881025753699e-05,9.883731662280769e-08,-3.48154007402192e-11
C14H28,cyclotetradecane,295-17-0,250,1500,-0.0015313181775857198,-2.79471114334832e-06,1.4277144661036e-07,-5.18035943536151e-11
C14H28,1-tetradecene,1120-36-1,250,1500,0.005850685626170429,6.9631277386043e-06,7.90033578030124e-08,-2.5825210157109102e-11
C14H28,2-methyl-1-tridecene,18094-01-4,250,1500,-0.00201220048551509,1.39753343015921e-05,7.767729535371981e-08,-2.76562149646763e-11
C14H28Br2,"1,1-dibromotetradecane",62168-31-4,250,1500,-0.000414994306217425,4.87168460901285e-06,4.6537567585722304e-08,-1.72545179297372e-11
C14H28Br2,"1,14-dibromotetradecane",37688-96-3,250,1500,-0.000414994306217425,4.87168460901285e-06,4.6537567585722304e-08,-1.72545179297372e-11
C14H28Cl2,"1,1-dichlorotetradecane",4168-40-5,250,1500,-0.00081505906901678,8.182342696103129e-06,6.34294150305359e-08,-2.3218866355581603e-11
C14H28F2,"1,1-difluorotetradecane",62127-03-1,250,1500,-0.00148087883240159,1.17288222778564e-05,8.53634009110733e-08,-3.2111110994946296e-11
C14H28I2,"1,1-diiodotetradecane",66826-79-7,250,1500,-0.000868973667755043,8.62899810009978e-06,3.60154957007612e-08,-1.1068918234472199e-11
C14H28O,3-tetradecanone,629-23-2,250,1500,-0.0011624702194664,9.148867255024259e-06,7.09746008009393e-08,-2.58749811120301e-11
C14H28O,cis-9-tetradeceN-1-ol,35153-15-2,250,1500,0.000774552828114285,4.65803229121091e-07,6.38258724499518e-08,-2.35845259002668e-11
C14H28O,dodecyl vinyl ether,765-14-0,250,1500,-0.0025941305993563,1.97057937360815e-05,6.70077591062878e-08,-2.33692336003717e-11
C14H28O,7-ethyl-2-methyl-4-undecanone,'6976-00-7',250,1500,-0.0011624702194664,9.148867255024259e-06,7.09746008009393e-08,-2.58749811120301e-11
C14H28O,2-tetradecanone,2345-27-9,250,1500,-0.0011624702194664,9.148867255024259e-06,7.09746008009393e-08,-2.58749811120301e-11
C14H28O,tetradecanal,124-25-4,250,1500,-0.0011548926132322,1.0070698110545699e-05,6.49954485752632e-08,-2.2962053021756104e-11
C14H28O,2-methyl-3-tridecanone,40239-35-8,250,1500,-0.0011624702194664,9.148867255024259e-06,7.09746008009393e-08,-2.58749811120301e-11
C14H28O2,undecyl propanoate,5458-33-3,250,1500,-0.000982909752160215,7.58380606374563e-06,4.9085980169156596e-08,-1.8030292461376697e-11
C14H28O2,"3,7-dimethyloctanyl butyrate",67874-80-0,250,1500,0.000713255865417784,-5.38452579406786e-07,9.30103337022099e-08,-3.29073314097901e-11
C14H28O2,methyl tridecanoate,1731-88-0,250,1500,-0.00248506366314039,1.8712279382814802e-05,8.549402197841691e-08,-3.01830573031621e-11
C14H28O2,ethyl laurate,106-33-2,250,1500,-0.00247797862200609,1.86589297358378e-05,8.52502742340662e-08,-3.00970038930522e-11
C14H28O2,pentyl nonanoate,61531-45-1,250,1500,-0.00247094386522088,1.8605958724950898e-05,8.50082564298071e-08,-3.0011561226006104e-11
C14H28O2,hexyl octanoate,1117-55-1,250,1500,-0.00246395882419701,1.85533620687453e-05,8.47679490044158e-08,-2.99267223960725e-11
C14H28O2,heptyl heptanoate,624-09-9,250,1500,-0.0024570229391491,1.8501135552093697e-05,8.452933269952401e-08,-2.98424806042215e-11
C14H28O2,tetradecanoic acid,544-63-8,250,1500,-0.0009493995394544779,6.81188502770401e-06,4.80154127464593e-08,-1.73081422040508e-11
C14H28O2,decyl butanoate,'5454-09-1',250,1500,-0.0018620049642797101,1.44484912343578e-05,7.25055176689268e-08,-2.5430380579678602e-11
C14H28O2,dodecyl acetate,112-66-3,250,1500,-0.000919304877437451,7.68388776789632e-06,4.62581195607767e-08,-1.6580743529723403e-11
C14H28O2,tridecyl formate,42875-41-2,250,1500,-0.0012134654337234698,9.91427696721265e-06,4.61364099070608e-08,-1.61701845027067e-11
C14H28O2,octyl hexanoate,4887-30-3,250,1500,-0.0024501356589225302,1.84492750248568e-05,8.4292388553664e-08,-2.97588291562413e-11
C14H28S,thiacyclopentadecane,295-51-2,250,1500,-0.0007203614069614339,-4.9008739307802495e-06,1.32539089164797e-07,-4.88348983191845e-11
C14H29Br,1-bromotetradecane,112-71-0,250,1500,-0.000896816591634091,7.96516874661633e-06,5.86389037542621e-08,-2.0871765453958396e-11
C14H29Br,1-bromo-12-methyltridecane,111772-90-8,250,1500,-0.000896816591634091,7.96516874661633e-06,5.86389037542621e-08,-2.0871765453958396e-11
C14H29Cl,1-chlorotetradecane,2425-54-9,250,1500,-0.0013397919990590901,1.07699931542065e-05,6.85339458027993e-08,-2.4209222907312396e-11
C14H29F,1-fluorotetradecane,73180-09-3,250,1500,-0.0016879630176327,1.3209739829835e-05,7.65623498007312e-08,-2.71344255394698e-11
C14H29I,1-iodotetradecane,19218-94-1,250,1500,-0.000569512354036555,5.30401150209198e-06,3.8770123606589296e-08,-1.3845693699110099e-11
C14H29NO2,1-nitrotetradecane,31241-42-6,250,1500,-0.0009264495952888439,7.481034904071941e-06,5.78272429026041e-08,-2.08295854327661e-11
C14H30,2-methyltridecane,1560-96-9,250,1500,-0.00251409226205051,1.67243638453734e-05,8.134207250982941e-08,-2.8270755879888e-11
C14H30,7-methyltridecane,26730-14-3,250,1500,-0.00260438870359511,1.71867803813236e-05,8.2037536535499e-08,-2.8524127302571297e-11
C14H30,"2,4-dimethyldodecane",6117-99-3,250,1500,-0.0028271918036736803,1.8547580220913698e-05,8.364264356598901e-08,-2.91805628854342e-11
C14H30,"2,3-dimethyldodecane",6117-98-2,250,1500,-0.00262725122547935,1.7350031765860197e-05,8.39666213228244e-08,-2.91734773684565e-11
C14H30,3-methyltridecane,6418-41-3,250,1500,-0.00250256980936334,1.6655588691453602e-05,8.13588863525403e-08,-2.8269517529959104e-11
C14H30,tetradecane,629-59-4,250,1500,0.0014891049196323698,9.18320895249167e-06,8.30928005804471e-08,-2.8841682590371604e-11
C14H30,"2,2-dimethyldodecane",49598-54-1,250,1500,-0.00336190612071248,2.14432990903298e-05,8.22183139281701e-08,-2.8555350212302503e-11
C14H30O,3-tetradecanol,1653-32-3,250,1500,-0.0017427007454384,1.3852246735105802e-05,7.31483119623238e-08,-2.59048584734884e-11
C14H30O,diheptyl ether,629-64-1,250,1500,-0.00133058197863798,1.10604070087628e-05,7.58339152931151e-08,-2.70267527642844e-11
C14H30O,2-methyl-4-tridecanol,36691-77-7,250,1500,-0.0017427007454384,1.3852246735105802e-05,7.31483119623238e-08,-2.59048584734884e-11
C14H30O,tetradecanol; mixed isomers,27196-00-5,250,1500,-0.0017427007454384,1.3852246735105802e-05,7.31483119623238e-08,-2.59048584734884e-11
C14H30O,2-tetradecanol,4706-81-4,250,1500,-0.00174958577575239,1.38320602148508e-05,7.17532133622162e-08,-2.54396708182415e-11
C14H30O,1-tetradecanol,112-72-1,250,1500,-0.00173565920983396,1.38733739032305e-05,7.45652813748127e-08,-2.63766936874719e-11
C14H30O,2-methyl-3-tridecanol,98930-89-3,250,1500,-0.0017427007454384,1.3852246735105802e-05,7.31483119623238e-08,-2.59048584734884e-11
C14H30O,12-methyl-1-tridecanol,21987-21-3,250,1500,-0.0017427007454384,1.3852246735105802e-05,7.31483119623238e-08,-2.59048584734884e-11
C14H30O2,"1,14-tetradecanediol",19812-64-7,250,1500,-0.000331139632693246,3.7181019096881898e-06,3.3083098774943e-08,-1.16332653114281e-11
C14H30O2,"2,2,9,9-tetramethyl-1,10-decanediol",35449-36-6,250,1500,-0.00036293279964794904,3.898062545613659e-06,3.3503441556530806e-08,-1.17926622462189e-11
C14H30O2,"1,4-tetradecanediol",25430-48-2,250,1500,-0.000305418059077927,3.5746848198069504e-06,3.35743764407803e-08,-1.1763916487952401e-11
C14H30O2,"1,3-tetradecanediol",,250,1500,-0.00038082925342653703,4.0097006500021e-06,3.36734224361009e-08,-1.18669615968506e-11
C14H30O2,"1,2-tetradecanediol",21129-09-9,250,1500,-0.000423729085339403,4.26071854977677e-06,3.3701586012210205e-08,-1.19129585341904e-11
C14H30S,5-thiapentadecane,19313-57-6,250,1500,-0.00041245449570095097,5.14653638949743e-06,7.70656125607945e-08,-2.6542142718864803e-11
C14H30S,2-tetradecanethiol,62155-04-8,250,1500,-0.00119400975641059,1.0342536232408698e-05,7.28738627697431e-08,-2.57542755765269e-11
