Formula,Name,CAS,Tmin,Tmax,A,B,C,D,E,F,G
C10H22O,diisopentyl ether,544-01-4,150.0,1500.0,276.72052276129,-1.5853808104862,0.0085290572076337,-1.6609563899494E-05,1.6219631153503E-08,-7.8540086780379E-12,1.4955627678321E-15
C10H22O,1-ethoxy-octane,929-61-3,150.0,1500.0,276.72052276129,-1.5853808104862,0.0085290572076337,-1.6609563899494E-05,1.6219631153503E-08,-7.8540086780379E-12,1.4955627678321E-15
C10H22O,(S)-(+)-2-decanol,33758-16-6,150.0,1500.0,343.43687819587,-2.2110704770594,0.010793605903723,-1.9694842239939E-05,1.8159456172429E-08,-8.3612853759785E-12,1.5243486401451E-15
C10H22O,"(R)-3,7-dimethyl-1-octanol",1117-60-8,150.0,1500.0,343.43687819587,-2.2110704770594,0.010793605903723,-1.9694842239939E-05,1.8159456172429E-08,-8.3612853759785E-12,1.5243486401451E-15
C10H22O,"s-3,7-dimethyl-1-octanol",68680-98-8,150.0,1500.0,343.43687819587,-2.2110704770594,0.010793605903723,-1.9694842239939E-05,1.8159456172429E-08,-8.3612853759785E-12,1.5243486401451E-15
C10H22O,decyl alcohol (mixed isomers),85566-12-7,150.0,1500.0,343.43687819587,-2.2110704770594,0.010793605903723,-1.9694842239939E-05,1.8159456172429E-08,-8.3612853759785E-12,1.5243486401451E-15
C10H22O2,"1,2-decanediol",1119-86-4,150.0,1500.0,347.70041795677,-2.073068859985,0.01011204478825,-1.8190513696398E-05,1.6585281862007E-08,-7.5883192055534E-12,1.3799926937194E-15
C10H22O2,"1,4-decanediol",37810-94-9,150.0,1500.0,347.70041795677,-2.073068859985,0.01011204478825,-1.8190513696398E-05,1.6585281862007E-08,-7.5883192055534E-12,1.3799926937194E-15
C10H22O2,"1,10-decanediol",112-47-0,150.0,1500.0,346.25109090758,-2.0535696925055,0.010040401791691,-1.808983858447E-05,1.6524562515533E-08,-7.5754625892418E-12,1.3802354680793E-15
C10H22O2,"2,9-decanediol",14021-92-2,150.0,1500.0,347.70041795677,-2.073068859985,0.01011204478825,-1.8190513696398E-05,1.6585281862007E-08,-7.5883192055534E-12,1.3799926937194E-15
C10H22O2,"3,7-dimethyl-1,7-octanediol",107-74-4,150.0,1500.0,347.70041795677,-2.073068859985,0.01011204478825,-1.8190513696398E-05,1.6585281862007E-08,-7.5883192055534E-12,1.3799926937194E-15
C10H22O2,"3,4-diethyl-3,4-hexanediol",6931-71-1,150.0,1500.0,347.70041795677,-2.073068859985,0.01011204478825,-1.8190513696398E-05,1.6585281862007E-08,-7.5883192055534E-12,1.3799926937194E-15
C10H22O2,ethylene glycol dibutyl ether,112-48-1,150.0,1500.0,-0.066319083955948,0.7306852154242,0.00049137738776192,-2.774312585508E-06,3.7265077545922E-09,-2.1879802650468E-12,4.7722384535615E-16
C10H22O2,ethylene glycol diisobutyl ether,54922-86-0,150.0,1500.0,-0.052347494702944,0.57674982127932,0.00038785760698863,-2.18984078278E-06,2.9414344669736E-09,-1.7270326508056E-12,3.7668583026862E-16
C10H22O2,"(S)-1,2-decanediol",84276-14-2,150.0,1500.0,347.70041795677,-2.073068859985,0.01011204478825,-1.8190513696398E-05,1.6585281862007E-08,-7.5883192055534E-12,1.3799926937194E-15
C10H22O2,"(R)-1,2-decanediol",87827-60-9,150.0,1500.0,347.70041795677,-2.073068859985,0.01011204478825,-1.8190513696398E-05,1.6585281862007E-08,-7.5883192055534E-12,1.3799926937194E-15
C10H22O2,2-(2-ethylhexyloxy)ethanol,1559-35-9,150.0,1500.0,232.75300486428,-1.1669874756857,0.007272341031212,-1.3656451511121E-05,1.2684581723119E-08,-5.8664628148552E-12,1.0740868008475E-15
C10H22O2,2-(octyloxy)ethanol,10020-43-6,150.0,1500.0,-0.078586625266252,0.8658450938439,0.00058227084553751,-3.2874962905495E-06,4.4158255591906E-09,-2.5927060441605E-12,5.6549922691671E-16
C10H22O2,"1,3-decanediol",6071-27-8,150.0,1500.0,347.70041795677,-2.073068859985,0.01011204478825,-1.8190513696398E-05,1.6585281862007E-08,-7.5883192055534E-12,1.3799926937194E-15
C10H22O3,di(ethylene glycol) hexyl ether,112-59-4,150.0,1500.0,136.71860582793,-0.27552047012267,0.0043958715512484,-8.9106380530777E-06,8.4955194045357E-09,-3.9871081407107E-12,7.3761685397291E-16
C10H22O3,"di(propylene glycol) tert-butyl ether, isomers",132739-31-2,150.0,1500.0,202.51243959755,-0.9403799017828,0.0071352330631669,-1.4137833833796E-05,1.3547769562225E-08,-6.3944559576395E-12,1.1871637751021E-15
C10H22O4,2-[2-(2-butoxyethoxy)ethoxy]ethanol,143-22-6,150.0,1500.0,-12.573969883273,1.0639272123026,2.744677295344E-05,-1.6437398106035E-06,2.0308922423465E-09,-1.0652140903213E-12,2.1093126815524E-16
C10H22O4,(2-(2-methoxy methyl ethoxy)methyl ethoxy)propanol,25498-49-1,150.0,1500.0,158.78356631073,-0.48157122571501,0.0056363993793208,-1.161701849229E-05,1.1290321316038E-08,-5.3714377713564E-12,1.0027052774968E-15
C10H22O4S,dipentyl sulfate,5867-98-1,150.0,1500.0,184.27000971641,-0.89692521348994,0.0064619137188954,-1.3860261413178E-05,1.4396661375484E-08,-7.2670564630965E-12,1.4245210696245E-15
C10H22O5,tetraethylene glycol dimethyl ether,143-24-8,150.0,1500.0,-15.992642101647,0.99886326711506,0.00059556668259507,-2.8302309944869E-06,3.1606385600754E-09,-1.583724069355E-12,3.0403435449173E-16
C10H22S,1-decanethiol,143-10-2,150.0,1500.0,221.15823950263,-0.71251133621108,0.0047190488580479,-8.1241613157091E-06,6.9737480471232E-09,-3.0490724675232E-12,5.3992097477038E-16
C10H22S,2-decanethiol,13402-60-3,150.0,1500.0,262.30408618394,-1.3124482552058,0.0074108691767372,-1.3570947243074E-05,1.2460239617219E-08,-5.7434063187419E-12,1.0545359368767E-15
C10H22S,6-thiaundecane,872-10-6,150.0,1500.0,292.1815173459,-1.6074626896591,0.0084202069168607,-1.5338111318189E-05,1.4227647258558E-08,-6.6562605138589E-12,1.2406208289371E-15
C10H22S,2-thiaundecane,59973-07-8,150.0,1500.0,289.69319106473,-1.5561778498668,0.008226045670294,-1.4977871534475E-05,1.3822189178152E-08,-6.4189215378762E-12,1.1869748827036E-15
C10H22S,3-thiaundecane,3698-94-0,150.0,1500.0,292.31892919079,-1.6033463735939,0.0084099895288138,-1.5305812566772E-05,1.4135703231271E-08,-6.5724316154355E-12,1.2169348665203E-15
C10H22S,4-thiaundecane,24768-46-5,150.0,1500.0,292.1815173459,-1.6074626896591,0.0084202069168607,-1.5338111318189E-05,1.4227647258558E-08,-6.6562605138589E-12,1.2406208289371E-15
C10H22S,5-thiaundecane,16967-04-7,150.0,1500.0,292.1815173459,-1.6074626896591,0.0084202069168607,-1.5338111318189E-05,1.4227647258558E-08,-6.6562605138589E-12,1.2406208289371E-15
C10H22S,bis(2-methylbutyl) sulfide,96034-00-3,150.0,1500.0,292.1815173459,-1.6074626896591,0.0084202069168607,-1.5338111318189E-05,1.4227647258558E-08,-6.6562605138589E-12,1.2406208289371E-15
C10H22S,diisopentyl sulfide,544-02-5,150.0,1500.0,292.1815173459,-1.6074626896591,0.0084202069168607,-1.5338111318189E-05,1.4227647258558E-08,-6.6562605138589E-12,1.2406208289371E-15
C10H22S2,"6,7-dithiadodecane",112-51-6,150.0,1500.0,218.90155829237,-0.85512125400352,0.0064527633783988,-1.2723451849429E-05,1.2176384161339E-08,-5.7603795120796E-12,1.0744035174726E-15
C10H22S2,diisopentyl disulfide,2051-04-9,150.0,1500.0,112.46981627994,0.38359566795988,0.00068437870330044,-1.4440867130233E-06,1.4106288437128E-09,-7.7606134284465E-13,1.7625443026654E-16
C10H23N,decylamine,2016-57-1,150.0,1500.0,287.31238451402,-1.6055511404045,0.0085713371012965,-1.5676798284841E-05,1.4427011263071E-08,-6.6513681857724E-12,1.2180798621307E-15
C10H23N,methylnonylamine,39093-27-1,150.0,1500.0,259.877482751,-1.3626153012114,0.0076390710212413,-1.3837976788575E-05,1.2529212405758E-08,-5.6786880907671E-12,1.0232472708005E-15
C10H23N,dimethyloctylamine,7378-99-6,150.0,1500.0,262.55627300826,-1.4411837912806,0.0080909506917441,-1.4869902849375E-05,1.3676557834247E-08,-6.2982606023113E-12,1.1525494439626E-15
C10H23N,diethylhexylamine,44979-90-0,150.0,1500.0,262.55627300826,-1.4411837912806,0.0080909506917441,-1.4869902849375E-05,1.3676557834247E-08,-6.2982606023113E-12,1.1525494439626E-15
C10H23N,ethyloctylamine,4088-36-2,150.0,1500.0,259.877482751,-1.3626153012114,0.0076390710212413,-1.3837976788575E-05,1.2529212405758E-08,-5.6786880907671E-12,1.0232472708005E-15
C10H23N,dipentylamine,2050-92-2,150.0,1500.0,259.877482751,-1.3626153012114,0.0076390710212413,-1.3837976788575E-05,1.2529212405758E-08,-5.6786880907671E-12,1.0232472708005E-15
C10H23N,diisopentylamine,544-00-3,150.0,1500.0,259.877482751,-1.3626153012114,0.0076390710212413,-1.3837976788575E-05,1.2529212405758E-08,-5.6786880907671E-12,1.0232472708005E-15
C10H23N,"N,N-diisopropylisobutylamine",44976-81-0,150.0,1500.0,262.55627300826,-1.4411837912806,0.0080909506917441,-1.4869902849375E-05,1.3676557834247E-08,-6.2982606023113E-12,1.1525494439626E-15
C10H23NO,"N,N-diisobutylethanolamine",4535-66-4,150.0,1500.0,196.23142125506,-1.3107987972807,0.0064160922795545,-1.185170065923E-05,1.1118327762389E-08,-5.2201827141798E-12,9.703616781937E-16
C10H23NO,2-dibutylaminoethanol,102-81-8,150.0,1500.0,196.23142125506,-1.3107987972807,0.0064160922795545,-1.185170065923E-05,1.1118327762389E-08,-5.2201827141798E-12,9.703616781937E-16
C10H24N2,"N,N'-di-tert-butylethylenediamine",4062-60-6,150.0,1500.0,325.34611523057,-2.1497376404699,0.011392038584429,-2.1279233491097E-05,1.9847078917344E-08,-9.2049920453302E-12,1.6870674238906E-15
C10H28N6,pentaethylenehexamine,4067-16-7,150.0,1500.0,266.69596907863,-1.4903059519093,0.010217434388228,-2.0081353928799E-05,1.9228882777087E-08,-9.0788665273835E-12,1.6861218754466E-15
C10H30O3Si4,decamethyltetrasiloxane,141-62-8,150.0,1500.0,69.500254507574,0.78287070336804,0.0016292636873097,-3.9387242201172E-06,3.5645321204085E-09,-1.5555426639259E-12,2.7016054869815E-16
C10H30O5Si5,decamethylcyclopentasiloxane,541-02-6,150.0,1500.0,-33.670397920833,1.9253391591633,-0.0019714405579009,2.1223117332529E-06,-1.9489870901353E-09,9.9110334682536E-13,-1.9742116153243E-16
C11H10,1-methylnaphthalene,90-12-0,150.0,1500.0,130.79097040863,-0.59079260492599,0.0040495477823594,-7.3779257887373E-06,6.613118254787E-09,-2.9806203612195E-12,5.3865874732556E-16
C11H10,2-methylnaphthalene,91-57-6,150.0,1500.0,124.14694638086,-0.50389032209391,0.0036842296973208,-6.7197439012052E-06,6.0259536466286E-09,-2.7240597279782E-12,4.9472266094491E-16
C11H10,methylnaphthalene,1321-94-4,150.0,1500.0,124.14694638086,-0.50389032209391,0.0036842296973208,-6.7197439012052E-06,6.0259536466286E-09,-2.7240597279782E-12,4.9472266094491E-16
C11H11N,3-ethylquinoline,1873-54-7,150.0,1500.0,164.35322106182,-1.0082416537364,0.006221320160211,-1.2020160039733E-05,1.1484569875789E-08,-5.4552104131675E-12,1.0242098495672E-15
C11H11N,6-ethylquinoline,19655-60-8,150.0,1500.0,164.35322106182,-1.0082416537364,0.006221320160211,-1.2020160039733E-05,1.1484569875789E-08,-5.4552104131675E-12,1.0242098495672E-15
C11H11N,8-ethylquinoline,19655-56-2,150.0,1500.0,164.35322106182,-1.0082416537364,0.006221320160211,-1.2020160039733E-05,1.1484569875789E-08,-5.4552104131675E-12,1.0242098495672E-15
C11H11N,"2,3-dimethylquinoline",1721-89-7,150.0,1500.0,149.64278239744,-0.80587459205823,0.0053802840709083,-1.0481083439743E-05,1.0061971630164E-08,-4.8037748127934E-12,9.0663436111903E-16
C11H11N,"2,4-dimethylquinoline",1198-37-4,150.0,1500.0,149.64278239744,-0.80587459205823,0.0053802840709083,-1.0481083439743E-05,1.0061971630164E-08,-4.8037748127934E-12,9.0663436111903E-16
C11H11N,"2,6-dimethylquinoline",877-43-0,150.0,1500.0,149.64278239744,-0.80587459205823,0.0053802840709083,-1.0481083439743E-05,1.0061971630164E-08,-4.8037748127934E-12,9.0663436111903E-16
C11H11N,"2,7-dimethylquinoline",93-37-8,150.0,1500.0,149.64278239744,-0.80587459205823,0.0053802840709083,-1.0481083439743E-05,1.0061971630164E-08,-4.8037748127934E-12,9.0663436111903E-16
C11H11N,"2,8-dimethylquinoline",1463-17-8,150.0,1500.0,149.64278239744,-0.80587459205823,0.0053802840709083,-1.0481083439743E-05,1.0061971630164E-08,-4.8037748127934E-12,9.0663436111903E-16
C11H11N,"3,4-dimethylquinoline",2436-92-2,150.0,1500.0,149.64278239744,-0.80587459205823,0.0053802840709083,-1.0481083439743E-05,1.0061971630164E-08,-4.8037748127934E-12,9.0663436111903E-16
C11H11N,"3,6-dimethylquinoline",20668-26-2,150.0,1500.0,149.64278239744,-0.80587459205823,0.0053802840709083,-1.0481083439743E-05,1.0061971630164E-08,-4.8037748127934E-12,9.0663436111903E-16
C11H11N,"3,7-dimethylquinoline",20668-28-4,150.0,1500.0,149.64278239744,-0.80587459205823,0.0053802840709083,-1.0481083439743E-05,1.0061971630164E-08,-4.8037748127934E-12,9.0663436111903E-16
C11H11N,"3,8-dimethylquinoline",20668-29-5,150.0,1500.0,149.64278239744,-0.80587459205823,0.0053802840709083,-1.0481083439743E-05,1.0061971630164E-08,-4.8037748127934E-12,9.0663436111903E-16
C11H11N,"4,5-dimethylquinoline",59129-74-7,150.0,1500.0,149.64278239744,-0.80587459205823,0.0053802840709083,-1.0481083439743E-05,1.0061971630164E-08,-4.8037748127934E-12,9.0663436111903E-16
C11H11N,"4,6-dimethylquinoline",826-77-7,150.0,1500.0,149.64278239744,-0.80587459205823,0.0053802840709083,-1.0481083439743E-05,1.0061971630164E-08,-4.8037748127934E-12,9.0663436111903E-16
C11H11N,"4,8-dimethylquinoline",13362-80-6,150.0,1500.0,149.64278239744,-0.80587459205823,0.0053802840709083,-1.0481083439743E-05,1.0061971630164E-08,-4.8037748127934E-12,9.0663436111903E-16
C11H11N,"5,6-dimethylquinoline",20668-30-8,150.0,1500.0,149.64278239744,-0.80587459205823,0.0053802840709083,-1.0481083439743E-05,1.0061971630164E-08,-4.8037748127934E-12,9.0663436111903E-16
C11H11N,"5,7-dimethylquinoline",20150-89-4,150.0,1500.0,149.64278239744,-0.80587459205823,0.0053802840709083,-1.0481083439743E-05,1.0061971630164E-08,-4.8037748127934E-12,9.0663436111903E-16
C11H11N,"6,7-dimethylquinoline",20668-33-1,150.0,1500.0,149.64278239744,-0.80587459205823,0.0053802840709083,-1.0481083439743E-05,1.0061971630164E-08,-4.8037748127934E-12,9.0663436111903E-16
C11H11N,"2,5-dimethylquinoline",26190-82-9,150.0,1500.0,122.62471177917,-0.51079509381756,0.0040405427431589,-8.0478212267328E-06,7.9140720474223E-09,-3.8834740553023E-12,7.5295996752782E-16
C11H11N,"5,8-dimethylquinoline",2623-50-9,150.0,1500.0,123.78238518714,-0.51561739973223,0.0040786886335227,-8.1237989665829E-06,7.9887870899421E-09,-3.9201370938365E-12,7.6006849969909E-16
C11H11N,"6,8-dimethylquinoline",2436-93-3,150.0,1500.0,125.73421221025,-0.52374776494071,0.0041430022655168,-8.2518967609616E-06,8.1147559885066E-09,-3.9819506516511E-12,7.7205342192755E-16
C11H11N,2-ethylquinoline,1613-34-9,150.0,1500.0,125.73421221025,-0.52374776494071,0.0041430022655168,-8.2518967609616E-06,8.1147559885066E-09,-3.9819506516511E-12,7.7205342192755E-16
C11H13N,3-ethyl-2-methyl-1H-indole,35246-18-5,150.0,1500.0,98.217611773571,-0.76506004978372,0.006739914086527,-1.4770788134905E-05,1.5381891747603E-08,-7.7696387574285E-12,1.5243180374972E-15
C11H13N,"1,2,3-trimethyl-1H-indole",1971-46-6,150.0,1500.0,90.08169850483,-0.70168585338364,0.0061816093645556,-1.3547241268199E-05,1.4107723755997E-08,-7.1260361906029E-12,1.3980502620898E-15
C11H13N,"2,3,5-trimethyl-1H-indole",21296-92-4,150.0,1500.0,102.88530342966,-0.80141874692152,0.0070602216178477,-1.5472754750943E-05,1.6112900438458E-08,-8.1388829017199E-12,1.5967596949421E-15
C11H13N,4-butylbenzonitrile,20651-73-4,150.0,1500.0,37.476058345851,0.92913856024779,-0.0011078017827433,9.5489999450535E-07,-3.7492096810373E-10,3.4898508852624E-15,2.240397610807E-17
C11H13N,4-tert-butylbenzonitrile,4210-32-6,150.0,1500.0,36.687096875559,0.90957794972762,-0.0010844798780994,9.3479703886005E-07,-3.6702797086995E-10,3.4163781509936E-15,2.1932318912952E-17
C11H14,"1-methyl-[1,2,3,4-tetrahydronaphthalene]",1559-81-5,150.0,1500.0,154.98335345496,-1.0891263727905,0.0067192032695537,-1.2635185008096E-05,1.1709242024524E-08,-5.3987337708296E-12,9.8639650417742E-16
C11H14,"2-methyl-[1,2,3,4-tetrahydronaphthalene]",3877-19-8,150.0,1500.0,154.98335345496,-1.0891263727905,0.0067192032695537,-1.2635185008096E-05,1.1709242024524E-08,-5.3987337708296E-12,9.8639650417742E-16
C11H14,"1,2,3,4-tetrahydro-5-methylnaphthalene",2809-64-5,150.0,1500.0,110.00181289052,-0.43336177776037,0.0041117496876954,-7.9008014655904E-06,7.3677645763072E-09,-3.4307564497016E-12,6.3518068339222E-16
C11H14,"1,2,3,4-tetrahydro-6-methylnaphthalene",1680-51-9,150.0,1500.0,106.61847240916,-0.42003281141115,0.0039852840518729,-7.6577954565872E-06,7.1411532540423E-09,-3.3252362137863E-12,6.1564434596912E-16
C11H14,(1-ethylallyl)benzene,19947-22-9,150.0,1500.0,169.0,-1.0232242946053,0.0062806134955112,-1.1640312068924E-05,1.0656158705475E-08,-4.8683903866289E-12,8.841264626063E-16
C11H14,(1-ethyl-1-propenyl)benzene,4701-36-4,150.0,1500.0,169.0,-1.0232242946053,0.0062806134955112,-1.1640312068924E-05,1.0656158705475E-08,-4.8683903866289E-12,8.841264626063E-16
C11H14,4-isopropylstyrene,2055-40-5,150.0,1500.0,139.81219002269,-0.72658912191992,0.0052368641049693,-1.0460030854956E-05,1.0306332004542E-08,-5.0492210469988E-12,9.7639305062166E-16
C11H14,(1-methyl-1-butenyl)benzene,53172-84-2,150.0,1500.0,169.0,-1.0232242946053,0.0062806134955112,-1.1640312068924E-05,1.0656158705475E-08,-4.8683903866289E-12,8.841264626063E-16
C11H14,1-pentenylbenzene,826-18-6,150.0,1500.0,169.0,-1.0232242946053,0.0062806134955112,-1.1640312068924E-05,1.0656158705475E-08,-4.8683903866289E-12,8.841264626063E-16
C11H14,3-pentenylbenzene,1745-16-0,150.0,1500.0,169.0,-1.0232242946053,0.0062806134955112,-1.1640312068924E-05,1.0656158705475E-08,-4.8683903866289E-12,8.841264626063E-16
C11H14,4-pentenylbenzene,1075-74-7,150.0,1500.0,169.0,-1.0232242946053,0.0062806134955112,-1.1640312068924E-05,1.0656158705475E-08,-4.8683903866289E-12,8.841264626063E-16
C11H14,"2-vinyl-1,3,5-trimethylbenzene",769-25-5,150.0,1500.0,169.0,-1.0232242946053,0.0062806134955112,-1.1640312068924E-05,1.0656158705475E-08,-4.8683903866289E-12,8.841264626063E-16
C11H14Cl2,"2,4-bis(chloromethyl)-1,3,5-trimethylbenzene",1585-17-7,150.0,1500.0,200.92584017176,-1.1311221316203,0.0084740292770002,-1.878913363714E-05,2.0084919573731E-08,-1.0405266964699E-11,2.0854020763149E-15
C11H14O2,butyl benzoate,136-60-7,150.0,1500.0,177.189778173,-1.2011940697902,0.007345529721273,-1.4089208999496E-05,1.3358149882006E-08,-6.2991053295384E-12,1.1750080173642E-15
C11H14O2,"benzoic acid, p-tert-butyl-",98-73-7,150.0,1500.0,152.0,-0.94231019507808,0.0065147573010131,-1.2603930973412E-05,1.1860952810258E-08,-5.5221584064818E-12,1.015734014135E-15
C11H14O2,4-butylbenzoic acid,20651-71-2,150.0,1500.0,152.0,-0.94231019507808,0.0065147573010131,-1.2603930973412E-05,1.1860952810258E-08,-5.5221584064818E-12,1.015734014135E-15
C11H14O2,4-tert-butylbenzoic acid,1077-58-3,150.0,1500.0,152.0,-0.94231019507808,0.0065147573010131,-1.2603930973412E-05,1.1860952810258E-08,-5.5221584064818E-12,1.015734014135E-15
C11H14O2,3-tert-butylbenzoic acid,7498-54-6,150.0,1500.0,152.0,-0.94231019507808,0.0065147573010131,-1.2603930973412E-05,1.1860952810258E-08,-5.5221584064818E-12,1.015734014135E-15
C11H15Br,4-tert-butylbenzyl bromide,18880-00-7,150.0,1500.0,78.576669936277,0.19539986374001,0.0016017648295062,-3.6277050942392E-06,3.7725410873694E-09,-1.9648539390454E-12,4.0433028290865E-16
C11H15Cl,4-tert-butylbenzyl chloride,19692-45-6,150.0,1500.0,175.3,-0.82173778270627,0.0054430992262221,-1.0108334208014E-05,9.241152824012E-09,-4.2210276214877E-12,7.6740230043673E-16
C11H16,pentylbenzene,538-68-1,150.0,1500.0,150.57825022596,-0.61276152905395,0.0045193615501292,-8.2799221232876E-06,7.4670942151767E-09,-3.3871003975534E-12,6.1506103436068E-16
C11H16,2-phenylpentane,2719-52-0,150.0,1500.0,179.87008656121,-1.0232242946053,0.0062806134955112,-1.1640312068924E-05,1.0656158705475E-08,-4.8683903866289E-12,8.841264626063E-16
C11H16,3-phenylpentane,1196-58-3,150.0,1500.0,179.87008656121,-1.0232242946053,0.0062806134955112,-1.1640312068924E-05,1.0656158705475E-08,-4.8683903866289E-12,8.841264626063E-16
C11H16,1-phenyl-2-methylbutane,3968-85-2,150.0,1500.0,179.87008656121,-1.0232242946053,0.0062806134955112,-1.1640312068924E-05,1.0656158705475E-08,-4.8683903866289E-12,8.841264626063E-16
C11H16,1-phenyl-3-methylbutane,2049-94-7,150.0,1500.0,179.87008656121,-1.0232242946053,0.0062806134955112,-1.1640312068924E-05,1.0656158705475E-08,-4.8683903866289E-12,8.841264626063E-16
C11H16,2-phenyl-2-methylbutane,2049-95-8,150.0,1500.0,201.76848735254,-1.315048143544,0.0075783630316744,-1.4173763412523E-05,1.3106706210227E-08,-6.0256894708586E-12,1.0974342976659E-15
C11H16,2-phenyl-3-methylbutane,4481-30-5,150.0,1500.0,181.46965569113,-1.0440771598734,0.0063569428180595,-1.1749052201073E-05,1.0724228777882E-08,-4.8846395487938E-12,8.8450765810408E-16
C11H16,"1-phenyl-2,2-dimethylpropane",1007-26-7,150.0,1500.0,201.76848735254,-1.315048143544,0.0075783630316744,-1.4173763412523E-05,1.3106706210227E-08,-6.0256894708586E-12,1.0974342976659E-15
C11H16,1-methyl-2-butylbenzene,1595-11-5,150.0,1500.0,163.64669243516,-0.80088491784807,0.0053667699055697,-9.9995940799107E-06,9.1730827559325E-09,-4.2047784615733E-12,7.6702110539132E-16
C11H16,1-methyl-3-butylbenzene,1595-04-6,150.0,1500.0,163.64669243516,-0.80088491784807,0.0053667699055697,-9.9995940799107E-06,9.1730827559325E-09,-4.2047784615733E-12,7.6702110539132E-16
